Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height,Weight,2025 College Year,Awards,Star Rating,Hometown,Homestate,Race,Photo
Sullivan,Cole,Pittsburgh,342,2027,LB,,,,,,,,,,
Hurley,Colin,LSU,343,2027,QB,,,,,,,,,,
Robinson,D'antre,Florida,344,2027,DL,,,,,,,,,,
Eziomume,David,Clemson,345,2027,RB,,,,,,,,,,
Davis,Dermaricus,UCLA,346,2027,QB,,,,,,,,,,
Stephens II,Desman,USC,347,2027,LB,,,,,,,,,,
Spillman,Edwin,Tennessee,348,2027,LB,,,,,,,,,,
Williams,Elias,Florida,349,2027,DL,,,,,,,,,,
Moore,Elijah,Maryland,350,2027,WR,,,,,,,,,,
Calloway,Ethan,North Carolina,351,2027,OT,,,,,,,,,,
VanSickle,Gabe,Michigan State,352,2027,IOL,,,,,,,,,,
Reliford,Gabriel,LSU,353,2027,DL,,,,,,,,,,
Smith,Gregory,Florida,354,2027,S,,,,,,,,,,
Brown-Shuler,Hevin,Clemson,355,2027,DL,,,,,,,,,,
Wilson,Isaac,Utah,356,2027,QB,,,,,,,,,,
McRoy,Jac'Qawn,Oregon,357,2027,OT,,,,,,,,,,
Ponton,Jacob,Texas Tech,358,2027,OT,,,,,,,,,,
Baugh,Jadan,Florida,359,2027,RB,,,,,,,,,,
Abasiri,Jide,Minnesota,360,2027,DL,,,,,,,,,,
Johnson,Ju’Juan,LSU,361,2027,CB,,,,,,,,,,
Duff,KJ,Baylor,362,2027,TE,,,,,,,,,,
Lindstrom,Kellen,Tennessee,363,2027,EDGE,,,,,,,,,,
Gilmer,Kwazi,UCLA,364,2027,WR,,,,,,,,,,
Williams,Luke,Indiana,365,2027,S,,,,,,,,,,
Barnes,Marcellus,Wisconsin,366,2027,CB,,,,,,,,,,
Buford,Mario,Nebraska,367,2027,CB,,,,,,,,,,
Schroller,Mark,UCLA,368,2027,OT,,,,,,,,,,
Fuller,Matthew,Georgia,369,2027,RB,,,,,,,,,,
Granville,Max,Penn State,370,2027,DL,,,,,,,,,,
Hawkins,Michael,Oklahoma,371,2027,QB,,,,,,,,,,
O'Neill,Miles,Princeton,372,2027,QB,,,,,,,,,,
Williams,Mylachi,Penn State,373,2027,DL,,,,,,,,,,
Davis,Myles,Texas Tech,374,2027,S,,,,,,,,,,
Morgan,Red,Alabama,375,2027,S,,,,,,,,,,
Knight III,Ricky,Florida State,376,2027,CB,,,,,,,,,,
Swanson,Ryner,BYU,377,2027,TE,,,,,,,,,,
Mboumoua,Steve,Alabama,378,2027,DL,,,,,,,,,,
Prescod,Styles,Notre Dame,379,2027,IOL,,,,,,,,,,
Cherry,Tyler,Indiana,380,2027,QB,,,,,,,,,,
Sanders,William,Alabama,381,2027,IOL,,,,,,,,,,
Edwards,Witt,Oklahoma,382,2027,TE,,,,,,,,,,
Atkins,Xavier,LSU,383,2027,LB,,,,,,,,,,
Lucas,Xavier,Miami (FL),384,2027,S,,,,,,,,,,
Mincey,Zay,Alabama,385,2027,CB,,,,,,,,,,
Martin,Quinton,Penn State,386,2027,RB,,,,,,,,,,
Tatum,Taylor,Oklahoma,387,2027,RB,,,,,,,,,,
Young,Bryce,Notre Dame,388,2027,DL,,,,,,,,,,
Davis,Ellis,Texas Tech,389,2027,OT,,,,,,,,,,
Lambert,Guerby,Notre Dame,390,2027,OT,,,,,,,,,,
Howard,Jamari,Florida State,391,2027,CB,,,,,,,,,,
Shipp,Jordan,North Carolina,392,2027,WR,,,,,,,,,,
Hudson,Micah,Texas Tech,393,2027,WR,,,,,,,,,,
Puglisi,Ryan,Georgia,394,2027,QB,,,,,,,,,,
Anderson,Terrell,NC State,395,2027,WR,,,,,,,,,,
Gregory,Wendell,South Carolina,396,2027,EDGE,,,,,,,,,,
Jackson,Amir,Florida,397,2027,TE,,,,,,,,,,
Phillips,Joe,Auburn,398,2027,EDGE,,,,,,,,,,
Breland,Aydin,Oregon,399,2027,DL,,,,,,,,,,
Robinson,Brian,Kentucky,400,2027,DL,,,,,,,,,,
Dooley,Cam,Kentucky,401,2027,S,,,,,,,,,,
Thurmon,Elyjah,Clemson,402,2027,IOL,,,,,,,,,,
Crader,Fox,Oregon,403,2027,OT,,,,,,,,,,
Miller,Dre'lon,Colorado,404,2027,WR,,,,,,,,,,
Weisskopf,Derek,Iowa,405,2027,LB,,,,,,,,,,
Sensabaugh,Jaren,Missouri,406,2027,CB,,,,,,,,,,
Patterson,Jaiden,North Carolina,407,2027,S,,,,,,,,,,
Jonah-Ajonye,Joseph,Georgia,408,2027,DL,,,,,,,,,,
Mikell,Kam,Colorado,409,2027,WR,,,,,,,,,,
Thomas,Landen,Florida State,410,2027,TE,,,,,,,,,,
Simmons,Malcolm,Auburn,411,2027,WR,,,,,,,,,,
Smith II,Nigel,Oklahoma,412,2027,DL,,,,,,,,,,
Sims,Xadavien,Oregon,413,2027,DL,,,,,,,,,,
Bussey,Terry,Texas A&M,414,2027,WR,,,,,,,,,,
Chiles,Aaron,Florida,415,2027,LB,,,,,,,,,,
Barsic,Jamaar,,,2027,LOLB,,,,,,,,,,
Burt,Avantae,Central St.,,2027,HB,,,,,,,,,,
Burt,Reily,Walsh,,2027,C,,,,,,,,,,
Cruz,Davion,Tiffin,,2027,QB,,,,,,,,,,
Mackie,Trey,Tiffin,,2027,RB,,,,,,,,,,
Minor,Braylen,Central St.,,2027,RE,,,,,,,,,,
Sedmock,Justin,N. Dakota St.,,2027,QB,,,,,,,,,,
Garrett,Lameir,Central St.,,2027,RB,,,,,,,,,,
Foster,Bryan,John Carroll,,2027,MLB,,,,,,,,,,
Abou-Jaoude,Melkart,NC,,2027,RE,,,,,,,,,,
Adebawore,Adepoju,Oklahoma,,2027,LE,,,,,,,,,,
Agbo,Malik,Texas,,2027,RG,,,,,,,,,,
Aguirre Jr.,Raul,Miami,,2027,ROLB,,,,,,,,,,
Al-Uqdah,Taariq,Washington,,2027,MLB,,,,,,,,,,
Alvano,Tristan,Nebraska,,2027,K,,,,,,,,,,
Anderson,Nic,LSU,,2027,WR,,,,,,,,,,
Anderson,Aaron,LSU,,2027,WR,,,,,,,,,,
Anderson,Khamari,ASU,,2027,TE,,,,,,,,,,
Anderson,Fisher,Stanford,,2027,LT,,,,,,,,,,
Anderson,Jamal,Clemson,,2027,LOLB,,,,,,,,,,
Angeli,Steve,Notre Dame,,2027,QB,,,,,,,,,,
Armella,Julian,FSU,,2027,LG,,,,,,,,,,
Arnold,Jackson,Auburn,,2027,QB,,,,,,,,,,
Ashlock,Pofele,Hawaii,,2027,WR,,,,,,,,,,
Atkinson,Beau,NC,,2027,RE,,,,,,,,,,
Ausberry,Austin,LSU,,2027,FS,,,,,,,,,,
Awis,Braden,Toledo,,2027,FS,,,,,,,,,,
Azzoppardi,Drew,Washington,,2027,RT,,,,,,,,,,
Babalade,Tree,SC,,2027,RT,,,,,,,,,,
Baer,Ryan,Pitt,,2027,RT,,,,,,,,,,
Bah,Aliou,Maryland,,2027,RG,,,,,,,,,,
Bailey,Matthew,Illinois,,2027,SS,,,,,,,,,,
Bair,Gatlin,Oregon,,2027,WR,,,,,,,,,,
Baker,Brandon,Texas,,2027,LG,,,,,,,,,,
Baklenko,Luke,Oklahoma,,2027,LT,,,,,,,,,,
Baranowski,Maverick,Minn,,2027,MLB,,,,,,,,,,
Barker,Zakye,SMU,,2027,MLB,,,,,,,,,,
Barnes,Khalil,Clemson,,2027,SS,,,,,,,,,,
Baugh,Trovon,SC,,2027,RG,,,,,,,,,,
Bausley,Xavier,WVU,,2027,RT,,,,,,,,,,
Baxter,CJ,Texas,,2027,RB,,,,,,,,,,
Becht,Rocco,ISU,,2027,QB,,,,,,,,,,
Bellamy,Jayden,UCF,,2027,CB,,,,,,,,,,
Benefield,Ty,Boise St.,,2027,SS,,,,,,,,,,
Berry,Zeke,Michigan,,2027,FS,,,,,,,,,,
Bett,Brendan,Baylor,,2027,DT,,,,,,,,,,
Biles,Rasheem,Pitt,,2027,ROLB,,,,,,,,,,
Billman,Kaden,YSU,,2027,P,,,,,,,,,,
Black,Brandon,ISU,,2027,RG,,,,,,,,,,
Blomstorm,Cooper,Georgetown,,2027,LOLB,,,,,,,,,,
Blount,Armondo,Miami,,2027,RE,,,,,,,,,,
Bobo,Drew,Georgia,,2027,C,,,,,,,,,,
Bogle,Ben,SIU,,2027,ROLB,,,,,,,,,,
Bolden,KJ,Georgia,,2027,FS,,,,,,,,,,
Bowen,Drayk,Notre Dame,,2027,MLB,,,,,,,,,,
Bowen,Peyton,Oklahoma,,2027,SS,,,,,,,,,,
Bowery,Jude,BC,,2027,LT,,,,,,,,,,
Bowles,Troy,Michigan,,2027,ROLB,,,,,,,,,,
Boyd-Matthews,Amier,Texas Tech,,2027,CB,,,,,,,,,,
Bradley,Chandavian,OSU,,2027,ROLB,,,,,,,,,,
Branch,Zion,Georgia,,2027,SS,,,,,,,,,,
Brandt,Cameron,Michigan,,2027,RE,,,,,,,,,,
Braswell,Djay,Georgia St.,,2027,RB,,,,,,,,,,
Braxton,Jaylon,Ole Miss,,2027,CB,,,,,,,,,,
Brazzell II,Chris,Tennesee,,2027,WR,,,,,,,,,,
Breland,Aydin,Oregon,,2027,DT,,,,,,,,,,
Brix,Grant,Nebraska,,2027,RG,,,,,,,,,,
Brooks,Dalton,TA&M,,2027,SS,,,,,,,,,,
Brown,Byrum,USF,,2027,RB,,,,,,,,,,
Brown,Sammy,Clemson,,2027,MLB,,,,,,,,,,
Brown,Zabien,Alabama,,2027,CB,,,,,,,,,,
Brown,Damari,Miami,,2027,CB,,,,,,,,,,
Brubaker,Ryan,SC,,2027,C,,,,,,,,,,
Brunner,Joe,Wisconsin,,2027,LG,,,,,,,,,,
Bryant III,Gary,SD,,2027,MLB,,,,,,,,,,
Buckley,Jalen,W. Mich,,2027,RB,,,,,,,,,,
Burhenn,George,Purdue,,2027,TE,,,,,,,,,,
Burks Jr.,Marvin,Missou,,2027,SS,,,,,,,,,,
Burns,Sully,Texas St.,,2027,RT,,,,,,,,,,
Bush Jr.,TJ,Liberty,,2027,RE,,,,,,,,,,
Campbell,Amare,NC,,2027,MLB,,,,,,,,,,
Carmac,Fisher,Virgina,,2027,LE,,,,,,,,,,
Carreon,Roger,Boise St.,,2027,RG,,,,,,,,,,
Carter,Arion,Tennesee,,2027,ROLB,,,,,,,,,,
Carter,Lewis,UCF,,2027,ROLB,,,,,,,,,,
Carter,Dontae,Vanderbilt,,2027,SS,,,,,,,,,,
Casey,Kage,Boise St.,,2027,LT,,,,,,,,,,
Castell,Jordan,Florida,,2027,SS,,,,,,,,,,
Chaplin,Xavier,Auburn,,2027,LT,,,,,,,,,,
Chiles,Aidan,Mich St.,,2027,QB,,,,,,,,,,
Chiles,Aaron,Florida,,2027,MLB,,,,,,,,,,
Cisse,Brandon,SC,,2027,FS,,,,,,,,,,
Clark,Stanquan,Louisville,,2027,ROLB,,,,,,,,,,
Clement,Hudson,Illinois,,2027,WR,,,,,,,,,,
Cobb,Jeremiah,Auburn,,2027,RB,,,,,,,,,,
Coleman,Cam,Auburn,,2027,WR,,,,,,,,,,
Coleman,Malachi,Minn,,2027,WR,,,,,,,,,,
Collins,Mekhi,NDSt.,,2027,WR,,,,,,,,,,
Concepcion,Kevin,TA&M,,2027,WR,,,,,,,,,,
Cost,Kaleb,NC,,2027,FS,,,,,,,,,,
Craig,Ashton,Notre Dame,,2027,C,,,,,,,,,,
Craycraft,Matt,Duke,,2027,C,,,,,,,,,,
Crutchfield,Courtney,Arkansas,,2027,WR,,,,,,,,,,
Cruz,Joe,Syracuse,,2027,LG,,,,,,,,,,
Curtis,Tackett,Wisconsin,,2027,MLB,,,,,,,,,,
Cutter,Ben,WVU,,2027,LOLB,,,,,,,,,,
Damuni,Raider,BYU,,2027,SS,,,,,,,,,,
Dapaepe,Andrew,Indiana,,2027,RE,,,,,,,,,,
Davis,Kameron,FSU,,2027,RB,,,,,,,,,,
Dawe,Sam,BYU,,2027,C,,,,,,,,,,
Dickey,Jurrion,Oregon,,2027,WR,,,,,,,,,,
Djabome,Dariel,Rutgers,,2027,MLB,,,,,,,,,,
Dottery,TJ,Ole Miss,,2027,MLB,,,,,,,,,,
Duff,KJ,Rutgers,,2027,WR,,,,,,,,,,
Dunbar,Jambres,Boise St.,,2027,RB,,,,,,,,,,
Durham,Caden,LSU,,2027,RB,,,,,,,,,,
Dwyer,Jordan,TCU,,2027,WR,,,,,,,,,,
Early,Jaylen,FSU,,2027,RG,,,,,,,,,,
Ebosele,Alvin,Houston,,2027,LT,,,,,,,,,,
Eckley,Ryan,Mich St.,,2027,P,,,,,,,,,,
Edwards,Scotty,Stanford,,2027,SS,,,,,,,,,,
Elzy,Malik,Illinois,,2027,WR,,,,,,,,,,
Endries,Jack,Cal,,2027,TE,,,,,,,,,,
Epps,Cameron,OSU,,2027,SS,,,,,,,,,,
Erb,Hunter,Tulsa,,2027,RT,,,,,,,,,,
Evans III,Anthony,Miss. St.,,2027,WR,,,,,,,,,,
Fano,Logan,Utah,,2027,RE,,,,,,,,,,
Feagin,Kaden,Illinois,,2027,RB,,,,,,,,,,
Ferrell,Amare,Indiana,,2027,SS,,,,,,,,,,
Fifita,Noah,Arizona,,2027,RB,,,,,,,,,,
Finley,EJ,LA Tech,,2027,TE,,,,,,,,,,
Fisher,Perry,UAB,,2027,CB,,,,,,,,,,
Fite,C.J.,ASU,,2027,DT,,,,,,,,,,
Flanagan,Cooper,Notre Dame,,2027,TE,,,,,,,,,,
Fleming,Dorian,Maryland,,2027,TE,,,,,,,,,,
Flintoft,Aidan,Stanford,,2027,P,,,,,,,,,,
Foster,Tra'Sean,JMU,,2027,CB,,,,,,,,,,
Fountain,Kameryn,USC,,2027,LE,,,,,,,,,,
Fouty-Koonce,Kam'Ron,Marrietta,,2027,CB,,,,,,,,,,
Fraley,Trent,NDSt.,,2027,C,,,,,,,,,,
Franklin,Kamarion,Ole Miss,,2027,LE,,,,,,,,,,
Frasier,Jaymir,Alabama St.,,2027,DT,,,,,,,,,,
Frazier,Nate,Georgia,,2027,RB,,,,,,,,,,
Frederique Jr.,OJ,Miami,,2027,CB,,,,,,,,,,
Gentry,Andrew,BYU,,2027,LT,,,,,,,,,,
George,Logan,Bucks,,2027,RE,,,,,,,,,,
Gibson,Jerrick,Texas,,2027,RB,,,,,,,,,,
Gibson III,Ricky,Tennesee,,2027,CB,,,,,,,,,,
Givens,Gunner,Vanderbilt,,2027,DT,,,,,,,,,,
Glasker,Isaiah,BYU,,2027,ROLB,,,,,,,,,,
Gosnell,Benji,V Tech,,2027,TE,,,,,,,,,,
Grace,Mi'Quise,Kentucky,,2027,RE,,,,,,,,,,
Green,Donovan,LSU,,2027,TE,,,,,,,,,,
Griffin,Kylon,Clemson,,2027,SS,,,,,,,,,,
Guy,Izaiah,Georgia St.,,2027,CB,,,,,,,,,,
Hale,Jalen,Alabama,,2027,WR,,,,,,,,,,
Hall,Jordan,Mich St.,,2027,ROLB,,,,,,,,,,
Halm,Nick,Miami (OH),,2027,RT,,,,,,,,,,
Hammond,Jordan,Virgina,,2027,DT,,,,,,,,,,
Harbert,Joseph,SJSt.,,2027,LG,,,,,,,,,,
Harbor,Nyck,SC,,2027,WR,,,,,,,,,,
Hardy,Zavion,SC,,2027,LE,,,,,,,,,,
Harris,E'Marion,Arkansas,,2027,LT,,,,,,,,,,
Harris,Knijeah,Florida,,2027,LG,,,,,,,,,,
Harris,A.J.,Penn St.,,2027,CB,,,,,,,,,,
Harris,Jaden,Georgia,,2027,FS,,,,,,,,,,
Hartford,Malik,Bucks,,2027,FS,,,,,,,,,,
Hastings,Isaiah,Syracuse,,2027,DT,,,,,,,,,,
Hasz,Luke,Ole Miss,,2027,TE,,,,,,,,,,
Hayden,Dallan,Colorado,,2027,RB,,,,,,,,,,
Heldt,Will,Clemson,,2027,LE,,,,,,,,,,
Henderson,Jacobie,Rutgers,,2027,CB,,,,,,,,,,
Herring,Caleb,Tennesee,,2027,LOLB,,,,,,,,,,
Hicks,C.J.,Bucks,,2027,ROLB,,,,,,,,,,
Hight,Martel,Vanderbilt,,2027,CB,,,,,,,,,,
Hill,Shaheem,UCF,,2027,RG,,,,,,,,,,
Hoffler,A.J.,G Tech,,2027,RE,,,,,,,,,,
Hogan,Stephen,Walsh,,2027,MLB,,,,,,,,,,
Holmes Jr.,Anthony,Texas Tech,,2027,DT,,,,,,,,,,
Hoover,Josh,TCU,,2027,RB,,,,,,,,,,
Hopper,Santana,Tulane,,2027,LE,,,,,,,,,,
Howard,Grayson,Florida,,2027,MLB,,,,,,,,,,
Humphrey,Scottre,NMU,,2027,RB,,,,,,,,,,
Humphrey,Julian,TA&M,,2027,CB,,,,,,,,,,
Humphreys,London,Georgia,,2027,WR,,,,,,,,,,
Hunter,Nyziah,Nebraska,,2027,WR,,,,,,,,,,
Hurst,Shadre,Tulane,,2027,C,,,,,,,,,,
Hussey,Conrad,FSU,,2027,FS,,,,,,,,,,
Iamaleava,Nico,UCLA,,2027,QB,,,,,,,,,,
Inniss,Brandon,Bucks,,2027,WR,,,,,,,,,,
Ioane,Olaivavega,Penn St.,,2027,RG,,,,,,,,,,
Ivory,Alvonte,Walsh,,2027,LT,,,,,,,,,,
Jackson,Jayden,Oklahoma,,2027,DT,,,,,,,,,,
Jackson,Ja'Keem,LSU,,2027,CB,,,,,,,,,,
Jackson,Jam,Virgina,,2027,CB,,,,,,,,,,
James,Kamran,Florida,,2027,RE,,,,,,,,,,
Jarrett,Jamaal,USC,,2027,DT,,,,,,,,,,
Jenkins,Caden,Baylor,,2027,CB,,,,,,,,,,
Jennings,Kevin,SMU,,2027,QB,,,,,,,,,,
Johnson,Avery,K St.,,2027,QB,,,,,,,,,,
Johnson,Marquis,Missou,,2027,WR,,,,,,,,,,
Johnson,Jake,NC,,2027,TE,,,,,,,,,,
Johnson,Greg,Minn,,2027,C,,,,,,,,,,
Johnson,Lavon,Maryland,,2027,DT,,,,,,,,,,
Johnson,Nate,Missou,,2027,ROLB,,,,,,,,,,
Johnson,Tao,Utah,,2027,FS,,,,,,,,,,
Johnson,Jamel,TCU,,2027,SS,,,,,,,,,,
Jones,Peyton,Duke,,2027,RB,,,,,,,,,,
Jordan,Faison,Notre Dame,,2027,WR,,,,,,,,,,
Joyner,Quinten,Texas Tech,,2027,RB,,,,,,,,,,
Joyner,Dontay,Maryland,,2027,CB,,,,,,,,,,
Kanu,Hero,Texas,,2027,DT,,,,,,,,,,
Kasper,Kyler,Oregon,,2027,WR,,,,,,,,,,
Kilgore,Jalon,SC,,2027,SS,,,,,,,,,,
Kirschke,Gabe,Wake,,2027,LE,,,,,,,,,,
Klare,Max,Bucks,,2027,TE,,,,,,,,,,
Klein,Marlin,Michigan,,2027,TE,,,,,,,,,,
Klopfenstein,Matthew,Baylor,,2027,TE,,,,,,,,,,
Knapp,Anthonie,Notre Dame,,2027,RG,,,,,,,,,,
Knighten,Amariyun,Indiana,,2027,CB,,,,,,,,,,
Knox,Isaiah,Troy,,2027,QB,,,,,,,,,,
Krogh,Kale,Iowa,,2027,LT,,,,,,,,,,
Lagway,DJ,Florida,,2027,QB,,,,,,,,,,
Laloulu,Iapani,Oregon,,2027,RG,,,,,,,,,,
Lane,Ja'Kobi,USC,,2027,WR,,,,,,,,,,
Lansing,Jimmy,SIU,,2027,LT,,,,,,,,,,
Lee,Cayden,Ole Miss,,2027,WR,,,,,,,,,,
Lee,Kayln,Auburn,,2027,CB,,,,,,,,,,
Lefau,Liona,Texas,,2027,ROLB,,,,,,,,,,
Lemon,Josh,Akron,,2027,RB,,,,,,,,,,
Lemon,Makai,USC,,2027,WR,,,,,,,,,,
Lenhardt,Cameron,Nebraska,,2027,RE,,,,,,,,,,
Lester III,Charles,FSU,,2027,CB,,,,,,,,,,
Letuli,Tano,SDSt.,,2027,MLB,,,,,,,,,,
Lew,Connor,Auburn,,2027,C,,,,,,,,,,
Lewis,Shelton,Clemson,,2027,CB,,,,,,,,,,
Lewis,Chapman,Texas Tech,,2027,FS,,,,,,,,,,
Liebler,Zach,Mount Union,UD,2027,MLB,,,,,,,,,,
Limar,Jayden,Oregon,,2027,RB,,,,,,,,,,
Link,Evan,Michigan,,2027,RT,,,,,,,,,,
Little II,Earl,FSU,,2027,CB,,,,,,,,,,
Livingston,Tony,Florida,,2027,TE,,,,,,,,,,
Livingston,Landen,WVU,,2027,C,,,,,,,,,,
Lucas,Hank,Wake,,2027,C,,,,,,,,,,
Luckie,Lawson,Georgia,,2027,TE,,,,,,,,,,
Lynch,Kadin,W&M,,2027,RG,,,,,,,,,,
Lyons,Grant,Miami (OH),,2027,LOLB,,,,,,,,,,
Mackenny,Ethan,G Tech,,2027,RG,,,,,,,,,,
Madden,C.J.,Purdue,,2027,RE,,,,,,,,,,
Manley,Brayden,G Tech,,2027,LE,,,,,,,,,,
Mann,Sam,Ohio,,2027,RB,,,,,,,,,,
Manning,Arch,Texas,,2027,QB,,,,,,,,,,
Marshall,Jordan,Michigan,,2027,RB,,,,,,,,,,
Marshall,Rico,Ohio,UD,2027,RG,,,,,,,,,,
Martin,L.J.,BYU,,2027,RB,,,,,,,,,,
Mateer,John,Oklahoma,,2027,QB,,,,,,,,,,
Matthews,Mike,Tennesee,,2027,WR,,,,,,,,,,
Mboumoua,Steve,Alabama,,2027,DT,,,,,,,,,,
McCole,Garrett,Tiffin,,2027,LG,,,,,,,,,,
McCoy,Jermond,Tennesee,,2027,CB,,,,,,,,,,
McCray,Deante,FSU,,2027,LE,,,,,,,,,,
McCray,LJ,Florida,,2027,RE,,,,,,,,,,
McGahee IV,Willis,Nebraska,,2027,ROLB,,,,,,,,,,
McKinley,Dominick,LSU,,2027,DT,,,,,,,,,,
McKinney,D.J.,Colorado,,2027,CB,,,,,,,,,,
McLaughlin,Alex,Washington,,2027,SS,,,,,,,,,,
McNally,Keanon,Old Dominion,,2027,RT,,,,,,,,,,
McPherson,Alex,Auburn,,2027,K,,,,,,,,,,
Mendoza,Fernando,Indiana,,2027,QB,,,,,,,,,,
Merriwether,Mason,Campbell,,2027,LG,,,,,,,,,,
Metcalf,TJ,Michigan,,2027,FS,,,,,,,,,,
Miller,Omarion,Colorado,,2027,WR,,,,,,,,,,
Miller,Christian,Georgia,,2027,DT,,,,,,,,,,
Mitchell,Tony,Miss St.,,2027,FS,,,,,,,,,,
Montgomery,Isaiah,Pitt,,2027,RG,,,,,,,,,,
Mooney,Ryan,Harvard,,2027,WR,,,,,,,,,,
Moore,Dante,Oregon,,2027,QB,,,,,,,,,,
Moore,T.J.,Clemson,,2027,WR,,,,,,,,,,
Moore,Brealin,LSU,,2027,C,,,,,,,,,,
Moore,Conner,Mich St.,,2027,RT,,,,,,,,,,
Moore,Leonard,Notre Dame,,2027,CB,,,,,,,,,,
Moore Jr.,DeAndre,Texas,,2027,WR,,,,,,,,,,
Morgan,Semaj,Michigan,,2027,WR,,,,,,,,,,
Morgan,Grayson,Vanderbilt,,2027,LG,,,,,,,,,,
Moss,Jalen,ASU,,2027,WR,,,,,,,,,,
Murdock,Red,Buffalo,,2027,MLB,,,,,,,,,,
Murphy,Maalik,OSU,,2027,QB,,,,,,,,,,
Nabou Jr.,Mark,TA&M,,2027,C,,,,,,,,,,
Nestor,Josh,Iowa,,2027,SS,,,,,,,,,,
Nichols,Addison,SMU,,2027,C,,,,,,,,,,
Noa,Alani,USC,,2027,LG,,,,,,,,,,
Nwaneri,Williams,Nebraska,,2027,LE,,,,,,,,,,
Oakley,Garrett,K St.,,2027,TE,,,,,,,,,,
Obidegwu,Ify,Oregon,,2027,CB,,,,,,,,,,
Okla,Joey,Wisconsin,,2027,RG,,,,,,,,,,
Omosigho,Samuel,Oklahoma,,2027,LOLB,,,,,,,,,,
Ortwerth,Zach,Iowa,,2027,TE,,,,,,,,,,
Owens,Rueben,TA&M,,2027,RB,,,,,,,,,,
Painter,Justin,Utah St.,,2027,C,,,,,,,,,,
Pale,Simione,Stanford,,2027,RG,,,,,,,,,,
Parachek,Brennan,Mich St.,,2027,TE,,,,,,,,,,
Parker II,Brian,Duke,,2027,LT,,,,,,,,,,
Patel,Jai,Rutgers,,2027,K,,,,,,,,,,
Patt-Henry,Olsen,Clemson,,2027,TE,,,,,,,,,,
Patterson,Kaleb,Illinois,,2027,CB,,,,,,,,,,
Peacock,Jaymir,San Jose CC,,2027,DT,,,,,,,,,,
Pendergrass,Dawson,Baylor,,2027,RB,,,,,,,,,,
Perich,Koi,Minn,,2027,FS,,,,,,,,,,
Perry,Zylan,UL Laf,,2027,RB,,,,,,,,,,
Pettaway,Jaquaize,ECU,,2027,WR,,,,,,,,,,
Phillips III,Mose,Missou,,2027,FS,,,,,,,,,,
Pierce,Trey,Michigan,,2027,DT,,,,,,,,,,
Pierce,LaMarion,Tenn-Martin,,2027,CB,,,,,,,,,,
Pimpton,Ka'Morreun,TCU,,2027,TE,,,,,,,,,,
Pollard,Myles,Memphis,,2027,CB,,,,,,,,,,
Pollock,Brice,Texas Tech,,2027,CB,,,,,,,,,,
Ponds,D'Angelo,Indiana,,2027,CB,,,,,,,,,,
Powers,Gabe,K St.,,2027,MLB,,,,,,,,,,
Price,Jadarian,Notre Dame,,2027,RB,,,,,,,,,,
Pulido,Raymond,Arizona,,2027,LG,,,,,,,,,,
Raiola,Dylan,Nebraska,,2027,QB,,,,,,,,,,
Rangel,Garret,OSU,,2027,RB,,,,,,,,,,
Raphael,Kendrick,NC,,2027,RB,,,,,,,,,,
Ratcliffe,Marcus,TA&M,,2027,SS,,,,,,,,,,
Ray,Traylon,Ole Miss,,2027,WR,,,,,,,,,,
Reddick,Masai,Tennesee,,2027,RG,,,,,,,,,,
Reynolds,Luke,Penn St.,,2027,TE,,,,,,,,,,
Rhambo,Edward,BGSU,,2027,CB,,,,,,,,,,
Rice,Zach,NC,,2027,LG,,,,,,,,,,
Richard,Michael,LA Tech,,2027,CB,,,,,,,,,,
Riley,Kevin,Alabama,,2027,RB,,,,,,,,,,
Ritchie,Nate,Utah,,2027,SS,,,,,,,,,,
Robinson,Kam,Virgina,,2027,MLB,,,,,,,,,,
Robinson IV,Ellis,Georgia,,2027,CB,,,,,,,,,,
Rogers,Kawika,Oregon,,2027,LG,,,,,,,,,,
Rogers,Bravion,TA&M,,2027,CB,,,,,,,,,,
Romaine,Austin,K St.,,2027,MLB,,,,,,,,,,
Ross,Kristopher,Nevada,,2027,LE,,,,,,,,,,
Ross,Jordan,Tennesee,,2027,ROLB,,,,,,,,,,
Roy Jr.,Andre,Maryland,,2027,LT,,,,,,,,,,
Rucker,Chance,Mich St.,,2027,CB,,,,,,,,,,
Rulli,Dominic,Penn St.,,2027,C,,,,,,,,,,
Rushing,Elijah,Oregon,,2027,LOLB,,,,,,,,,,
Russell,Donterry,Miss St.,,2027,ROLB,,,,,,,,,,
Saddler,Collin,Clemson,,2027,LT,,,,,,,,,,
Saka,Anto,NW,,2027,RE,,,,,,,,,,
Sama III,Abu,ISU,,2027,RB,,,,,,,,,,
Sampson,Howard,Texas Tech,,2027,LT,,,,,,,,,,
Sanford,Daymion,TA&M,,2027,LOLB,,,,,,,,,,
Sategna,Isaiah,Oklahoma,,2027,WR,,,,,,,,,,
Schmidt,Hall,Boise St.,,2027,RT,,,,,,,,,,
Schrauth,Billy,Notre Dame,,2027,LG,,,,,,,,,,
Scott,Jordan,FSU,,2027,WR,,,,,,,,,,
Scott,Jimmy,Pitt,,2027,LE,,,,,,,,,,
Scott,Justin,Miami,,2027,DT,,,,,,,,,,
Searcy,T.J.,TA&M,,2027,LE,,,,,,,,,,
Seaton,Jordan,Colorado,,2027,LT,,,,,,,,,,
Sewell,Harris,Clemson,,2027,C,,,,,,,,,,
