Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF
0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,20.0,0.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,26.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,23.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,95.0,6.0,14.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,48.0,1.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,20.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,35.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,43.0,0.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,0.0,95.0,6.0,14.0,97.0,80.0,90.0,75.0,71.0,91.0,90.0,0.0,0.0,0,0,0,0.0,57.0,55.0,0.0,0,0,0,0
0,0.0,0.0,48.0,1.0,4.0,92.0,84.0,90.0,83.0,74.0,77.0,88.0,0.0,0.0,0,0,0,0.0,52.0,49.0,0.0,0,0,0,0
0,0.0,0.0,43.0,0.0,2.0,90.0,78.0,85.0,78.0,69.0,83.0,87.0,0.0,0.0,0,0,0,0.0,56.0,54.0,0.0,0,0,0,0
0,0.0,0.0,82.0,4.0,8.0,90.0,70.0,80.0,70.0,73.0,94.0,85.0,0.0,0.0,0,0,0,0.0,56.0,57.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,87.0,72.0,85.0,70.0,75.0,80.0,76.0,0.0,0.0,0,0,0,0.0,63.0,62.0,0.0,0,0,0,0
0,0.0,0.0,20.0,0.0,3.0,86.0,67.0,76.0,66.0,73.0,83.0,76.0,0.0,0.0,0,0,0,0.0,65.0,61.0,0.0,0,0,0,0
0,0.0,0.0,43.0,0.0,3.0,84.0,66.0,77.0,64.0,72.0,89.0,78.0,0.0,0.0,0,0,0,0.0,59.0,60.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,65.0,76.0,63.0,70.0,78.0,80.0,0.0,0.0,0,0,0,0.0,64.0,65.0,0.0,0,0,0,0
0,0.0,0.0,41.0,0.0,4.0,82.0,74.0,82.0,75.0,72.0,67.0,77.0,0.0,0.0,0,0,0,0.0,59.0,56.0,0.0,0,0,0,0
0,0.0,0.0,33.0,0.0,0.0,82.0,79.0,82.0,80.0,73.0,70.0,75.0,0.0,0.0,0,0,0,0.0,55.0,53.0,0.0,0,0,0,0
0,0.0,0.0,26.0,0.0,0.0,82.0,63.0,69.0,62.0,73.0,78.0,74.0,0.0,0.0,0,0,0,0.0,66.0,64.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,1.0,81.0,72.0,77.0,70.0,68.0,75.0,76.0,0.0,0.0,0,0,0,0.0,60.0,58.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,81.0,75.0,78.0,75.0,64.0,78.0,77.0,0.0,0.0,0,0,0,0.0,59.0,53.0,0.0,0,0,0,0
0,0.0,0.0,26.0,0.0,0.0,81.0,56.0,55.0,55.0,78.0,82.0,70.0,0.0,0.0,0,0,0,0.0,73.0,68.0,0.0,0,0,0,0
0,0.0,0.0,35.0,0.0,1.0,81.0,65.0,72.0,60.0,70.0,80.0,78.0,0.0,0.0,0,0,0,0.0,62.0,59.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,1.0,80.0,62.0,64.0,65.0,75.0,67.0,69.0,0.0,0.0,0,0,0,0.0,74.0,64.0,0.0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,79.0,56.0,54.0,59.0,78.0,82.0,60.0,0.0,0.0,0,0,0,0.0,77.0,74.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,79.0,73.0,81.0,72.0,72.0,64.0,76.0,0.0,0.0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,79.0,66.0,70.0,62.0,70.0,75.0,72.0,0.0,0.0,0,0,0,0.0,67.0,67.0,0.0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,79.0,63.0,64.0,63.0,75.0,79.0,74.0,0.0,0.0,0,0,0,0.0,63.0,61.0,0.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,79.0,65.0,72.0,65.0,76.0,68.0,69.0,0.0,0.0,0,0,0,0.0,67.0,63.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,76.0,74.0,78.0,71.0,69.0,65.0,76.0,0.0,0.0,0,0,0,0.0,58.0,52.0,0.0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,76.0,72.0,84.0,73.0,70.0,64.0,74.0,0.0,0.0,0,0,0,0.0,56.0,55.0,0.0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,75.0,67.0,66.0,60.0,72.0,72.0,73.0,0.0,0.0,0,0,0,0.0,60.0,58.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,1.0,75.0,59.0,60.0,61.0,73.0,78.0,70.0,0.0,0.0,0,0,0,0.0,67.0,62.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,75.0,70.0,75.0,70.0,70.0,65.0,74.0,0.0,0.0,0,0,0,0.0,59.0,55.0,0.0,0,0,0,0
0,0.0,0.0,27.0,0.0,0.0,75.0,71.0,81.0,72.0,65.0,74.0,75.0,0.0,0.0,0,0,0,0.0,54.0,51.0,0.0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,75.0,64.0,75.0,66.0,69.0,70.0,73.0,0.0,0.0,0,0,0,0.0,60.0,58.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,75.0,64.0,75.0,66.0,69.0,70.0,73.0,0.0,0.0,0,0,0,0.0,60.0,58.0,0.0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,75.0,66.0,71.0,55.0,72.0,72.0,73.0,0.0,0.0,0,0,0,0.0,62.0,57.0,0.0,0,0,0,0
0,0.0,0.0,9.0,0.0,0.0,74.0,59.0,61.0,59.0,72.0,75.0,70.0,0.0,0.0,0,0,0,0.0,65.0,63.0,0.0,0,0,0,0
0,0.0,0.0,51.0,1.0,1.0,74.0,75.0,82.0,74.0,68.0,60.0,77.0,0.0,0.0,0,0,0,0.0,55.0,48.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,74.0,66.0,70.0,68.0,68.0,74.0,66.0,0.0,0.0,0,0,0,0.0,64.0,59.0,0.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,74.0,66.0,70.0,65.0,74.0,68.0,73.0,0.0,0.0,0,0,0,0.0,58.0,56.0,0.0,0,0,0,0
0,0.0,0.0,20.0,0.0,1.0,73.0,68.0,67.0,64.0,65.0,72.0,74.0,0.0,0.0,0,0,0,0.0,57.0,55.0,0.0,0,0,0,0
0,0.0,0.0,38.0,0.0,0.0,72.0,56.0,59.0,58.0,73.0,76.0,66.0,0.0,0.0,0,0,0,0.0,65.0,64.0,0.0,0,0,0,0
0,0.0,0.0,28.0,0.0,0.0,72.0,56.0,59.0,58.0,73.0,76.0,66.0,0.0,0.0,0,0,0,0.0,65.0,64.0,0.0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,71.0,65.0,72.0,66.0,77.0,53.0,68.0,0.0,0.0,0,0,0,0.0,61.0,58.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,72.0,68.0,65.0,62.0,74.0,0.0,0.0,0,0,0,0.0,57.0,49.0,0.0,0,0,0,0
0,0.0,0.0,19.0,0.0,0.0,71.0,57.0,60.0,58.0,69.0,77.0,69.0,0.0,0.0,0,0,0,0.0,63.0,64.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,57.0,55.0,55.0,71.0,67.0,72.0,0.0,0.0,0,0,0,0.0,63.0,62.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,55.0,58.0,57.0,77.0,70.0,67.0,0.0,0.0,0,0,0,0.0,65.0,65.0,0.0,0,0,0,0
0,0.0,0.0,80.0,2.0,11.0,70.0,77.0,82.0,74.0,65.0,55.0,75.0,0.0,0.0,0,0,0,0.0,53.0,47.0,0.0,0,0,0,0
0,0.0,0.0,25.0,0.0,0.0,70.0,69.0,74.0,68.0,69.0,55.0,70.0,0.0,0.0,0,0,0,0.0,60.0,60.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,66.0,64.0,68.0,75.0,65.0,69.0,0.0,0.0,0,0,0,0.0,59.0,49.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,66.0,64.0,68.0,75.0,65.0,69.0,0.0,0.0,0,0,0,0.0,59.0,49.0,0.0,0,0,0,0
0,0.0,0.0,31.0,0.0,0.0,70.0,66.0,64.0,68.0,75.0,65.0,69.0,0.0,0.0,0,0,0,0.0,59.0,49.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,1.0,70.0,66.0,64.0,68.0,75.0,65.0,69.0,0.0,0.0,0,0,0,0.0,59.0,49.0,0.0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,69.0,72.0,75.0,72.0,64.0,70.0,73.0,0.0,0.0,0,0,0,0.0,50.0,49.0,0.0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,69.0,74.0,78.0,72.0,64.0,60.0,73.0,0.0,0.0,0,0,0,0.0,52.0,46.0,0.0,0,0,0,0
0,0.0,0.0,18.0,0.0,1.0,69.0,59.0,59.0,58.0,73.0,72.0,68.0,0.0,0.0,0,0,0,0.0,61.0,60.0,0.0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,68.0,82.0,85.0,84.0,62.0,46.0,75.0,0.0,0.0,0,0,0,0.0,48.0,46.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,68.0,61.0,65.0,63.0,68.0,64.0,68.0,0.0,0.0,0,0,0,0.0,61.0,61.0,0.0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,68.0,70.0,75.0,69.0,64.0,62.0,70.0,0.0,0.0,0,0,0,0.0,55.0,52.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,75.0,69.0,64.0,62.0,70.0,0.0,0.0,0,0,0,0.0,55.0,52.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,63.0,71.0,62.0,65.0,70.0,67.0,0.0,0.0,0,0,0,0.0,60.0,59.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,63.0,71.0,62.0,65.0,70.0,67.0,0.0,0.0,0,0,0,0.0,60.0,59.0,0.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,66.0,57.0,62.0,56.0,73.0,56.0,63.0,0.0,0.0,0,0,0,0.0,67.0,64.0,0.0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,66.0,65.0,68.0,60.0,73.0,62.0,63.0,0.0,0.0,0,0,0,0.0,59.0,59.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,65.0,68.0,60.0,73.0,62.0,63.0,0.0,0.0,0,0,0,0.0,59.0,59.0,0.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,66.0,65.0,68.0,60.0,73.0,62.0,63.0,0.0,0.0,0,0,0,0.0,59.0,59.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,66.0,59.0,63.0,61.0,78.0,58.0,64.0,0.0,0.0,0,0,0,0.0,59.0,59.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,65.0,53.0,55.0,51.0,77.0,57.0,61.0,0.0,0.0,0,0,0,0.0,68.0,67.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,73.0,67.0,68.0,67.0,64.0,0.0,0.0,0,0,0,0.0,54.0,50.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,65.0,66.0,63.0,65.0,52.0,69.0,0.0,0.0,0,0,0,0.0,58.0,56.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,64.0,73.0,76.0,66.0,69.0,59.0,67.0,0.0,0.0,0,0,0,0.0,52.0,49.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,64.0,63.0,68.0,64.0,68.0,50.0,67.0,0.0,0.0,0,0,0,0.0,59.0,58.0,0.0,0,0,0,0
0,0.0,0.0,23.0,0.0,0.0,63.0,72.0,75.0,70.0,64.0,42.0,72.0,0.0,0.0,0,0,0,0.0,52.0,48.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,61.0,60.0,66.0,59.0,60.0,0.0,0.0,0,0,0,0.0,64.0,60.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,62.0,62.0,63.0,63.0,69.0,56.0,61.0,0.0,0.0,0,0,0,0.0,60.0,54.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,58.0,62.0,60.0,75.0,53.0,61.0,0.0,0.0,0,0,0,0.0,62.0,54.0,0.0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,62.0,63.0,66.0,64.0,65.0,59.0,66.0,0.0,0.0,0,0,0,0.0,55.0,54.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,1.0,62.0,54.0,64.0,55.0,69.0,51.0,61.0,0.0,0.0,0,0,0,0.0,67.0,66.0,0.0,0,0,0,0
0,0.0,0.0,6.0,0.0,0.0,62.0,57.0,61.0,60.0,71.0,62.0,62.0,0.0,0.0,0,0,0,0.0,60.0,58.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,53.0,50.0,53.0,75.0,47.0,60.0,0.0,0.0,0,0,0,0.0,69.0,68.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,59.0,57.0,54.0,65.0,63.0,65.0,0.0,0.0,0,0,0,0.0,60.0,59.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,70.0,61.0,64.0,55.0,70.0,0.0,0.0,0,0,0,0.0,53.0,51.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,66.0,61.0,63.0,57.0,66.0,0.0,0.0,0,0,0,0.0,56.0,53.0,0.0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,61.0,52.0,53.0,54.0,70.0,60.0,64.0,0.0,0.0,0,0,0,0.0,61.0,63.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,61.0,66.0,70.0,66.0,62.0,49.0,69.0,0.0,0.0,0,0,0,0.0,53.0,50.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,79.0,84.0,72.0,62.0,57.0,66.0,0.0,0.0,0,0,0,0.0,45.0,40.0,0.0,0,0,0,0
0,0.0,0.0,43.0,1.0,1.0,61.0,79.0,84.0,72.0,62.0,57.0,66.0,0.0,0.0,0,0,0,0.0,45.0,40.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,61.0,74.0,64.0,55.0,0.0,0.0,0,0,0,0.0,59.0,58.0,0.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,60.0,60.0,60.0,61.0,74.0,64.0,55.0,0.0,0.0,0,0,0,0.0,59.0,58.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,68.0,62.0,64.0,55.0,60.0,0.0,0.0,0,0,0,0.0,59.0,57.0,0.0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,60.0,54.0,52.0,51.0,72.0,54.0,58.0,0.0,0.0,0,0,0,0.0,67.0,69.0,0.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,68.0,72.0,67.0,64.0,59.0,65.0,0.0,0.0,0,0,0,0.0,50.0,49.0,0.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,60.0,68.0,72.0,67.0,64.0,59.0,65.0,0.0,0.0,0,0,0,0.0,50.0,49.0,0.0,0,0,0,0
