Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PBSH,PPUR,PPRC,PMCV,PZCV,PHTP,PPRS
76,238.0,26.0,3.0,0.0,0.0,64.0,66.0,62.0,77.0,67.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,225.0,22.0,0.0,0.0,0.0,64.0,79.0,73.0,72.0,63.0,55.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,248.0,25.0,2.0,0.0,0.0,64.0,70.0,63.0,65.0,74.0,62.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,228.0,29.0,0.0,0.0,0.0,64.0,72.0,68.0,68.0,69.0,55.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,240.0,25.0,13.0,0.0,0.0,64.0,72.0,64.0,69.0,64.0,65.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,240.0,21.0,40.0,0.0,1.0,64.0,76.0,80.0,71.0,63.0,62.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,256.0,24.0,7.0,0.0,0.0,63.0,74.0,75.0,69.0,65.0,59.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,231.0,23.0,39.0,0.0,0.0,63.0,81.0,76.0,68.0,64.0,56.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,230.0,23.0,5.0,0.0,0.0,63.0,76.0,74.0,70.0,66.0,60.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,252.0,31.0,36.0,0.0,0.0,63.0,64.0,68.0,63.0,69.0,64.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,247.0,35.0,0.0,0.0,0.0,63.0,65.0,64.0,70.0,66.0,62.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,245.0,23.0,0.0,0.0,0.0,63.0,76.0,70.0,66.0,70.0,59.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,252.0,26.0,19.0,0.0,0.0,63.0,65.0,62.0,72.0,75.0,62.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,235.0,30.0,31.0,0.0,0.0,63.0,68.0,63.0,64.0,69.0,71.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,250.0,29.0,18.0,0.0,0.0,63.0,67.0,60.0,63.0,69.0,65.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,252.0,28.0,20.0,0.0,0.0,62.0,72.0,61.0,69.0,68.0,67.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,225.0,20.0,19.0,0.0,0.0,62.0,75.0,64.0,66.0,75.0,55.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,229.0,23.0,0.0,0.0,0.0,62.0,73.0,65.0,66.0,73.0,58.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,244.0,25.0,95.0,1.0,2.0,62.0,67.0,61.0,76.0,73.0,61.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,236.0,24.0,10.0,0.0,0.0,62.0,67.0,67.0,69.0,70.0,57.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,242.0,23.0,3.0,0.0,0.0,61.0,70.0,66.0,69.0,72.0,55.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,254.0,22.0,0.0,0.0,0.0,61.0,69.0,60.0,65.0,71.0,58.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,233.0,23.0,29.0,0.0,0.0,61.0,69.0,67.0,70.0,69.0,52.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,245.0,24.0,5.0,0.0,0.0,61.0,72.0,65.0,66.0,75.0,57.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,245.0,24.0,0.0,0.0,0.0,61.0,72.0,65.0,66.0,75.0,57.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,255.0,23.0,0.0,0.0,0.0,61.0,71.0,66.0,70.0,67.0,54.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,245.0,22.0,50.0,0.0,0.0,61.0,70.0,63.0,70.0,65.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,237.0,23.0,7.0,0.0,0.0,61.0,73.0,64.0,72.0,71.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,237.0,23.0,14.0,0.0,0.0,61.0,73.0,64.0,72.0,71.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,240.0,23.0,25.0,0.0,0.0,61.0,67.0,69.0,72.0,70.0,54.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,240.0,26.0,19.0,0.0,0.0,61.0,68.0,66.0,69.0,66.0,55.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,245.0,29.0,13.0,0.0,0.0,60.0,64.0,61.0,66.0,66.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,225.0,25.0,0.0,0.0,0.0,60.0,68.0,61.0,71.0,65.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,250.0,31.0,31.0,0.0,0.0,60.0,62.0,62.0,67.0,67.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,247.0,21.0,0.0,0.0,0.0,60.0,69.0,66.0,72.0,66.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,247.0,21.0,53.0,0.0,1.0,60.0,69.0,66.0,72.0,66.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,245.0,26.0,9.0,0.0,0.0,60.0,66.0,59.0,68.0,67.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,245.0,26.0,6.0,0.0,0.0,60.0,68.0,64.0,68.0,69.0,59.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,248.0,29.0,17.0,0.0,0.0,60.0,64.0,63.0,68.0,70.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,235.0,26.0,8.0,0.0,0.0,60.0,69.0,65.0,73.0,69.0,55.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,240.0,24.0,0.0,0.0,0.0,60.0,69.0,67.0,70.0,70.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,245.0,24.0,0.0,0.0,0.0,60.0,71.0,63.0,69.0,70.0,56.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,241.0,24.0,1.0,0.0,0.0,60.0,70.0,66.0,69.0,71.0,53.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,231.0,22.0,6.0,0.0,0.0,60.0,75.0,68.0,64.0,63.0,57.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,234.0,28.0,0.0,0.0,0.0,60.0,67.0,63.0,65.0,64.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,234.0,28.0,3.0,0.0,0.0,60.0,67.0,63.0,65.0,64.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,234.0,28.0,0.0,0.0,0.0,60.0,67.0,63.0,65.0,64.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,230.0,23.0,17.0,0.0,0.0,60.0,79.0,82.0,67.0,57.0,56.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,241.0,23.0,0.0,0.0,0.0,60.0,71.0,64.0,74.0,68.0,62.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,234.0,22.0,0.0,0.0,0.0,59.0,69.0,66.0,70.0,65.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,245.0,25.0,0.0,0.0,0.0,59.0,69.0,68.0,69.0,66.0,62.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,240.0,23.0,0.0,0.0,0.0,59.0,68.0,70.0,71.0,65.0,54.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,250.0,28.0,0.0,0.0,0.0,59.0,68.0,61.0,66.0,75.0,51.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,246.0,28.0,4.0,0.0,0.0,59.0,69.0,61.0,64.0,71.0,60.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,230.0,25.0,33.0,0.0,0.0,59.0,69.0,58.0,68.0,65.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,250.0,22.0,16.0,0.0,0.0,59.0,68.0,67.0,66.0,76.0,53.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,235.0,27.0,6.0,0.0,0.0,59.0,69.0,62.0,65.0,73.0,58.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,244.0,22.0,5.0,0.0,0.0,59.0,67.0,69.0,66.0,78.0,51.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,256.0,26.0,9.0,0.0,0.0,58.0,65.0,62.0,70.0,71.0,57.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,221.0,29.0,10.0,0.0,0.0,58.0,68.0,73.0,78.0,59.0,55.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,245.0,23.0,2.0,0.0,0.0,58.0,72.0,65.0,76.0,67.0,61.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,221.0,23.0,0.0,0.0,0.0,58.0,71.0,70.0,71.0,68.0,51.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,220.0,32.0,12.0,0.0,0.0,58.0,65.0,57.0,68.0,66.0,68.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,246.0,0.0,1.0,0.0,0.0,58.0,68.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,244.0,22.0,2.0,0.0,0.0,58.0,70.0,70.0,66.0,69.0,52.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,249.0,23.0,31.0,0.0,0.0,57.0,76.0,68.0,70.0,70.0,58.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,232.0,29.0,18.0,0.0,0.0,57.0,68.0,58.0,70.0,70.0,62.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,241.0,22.0,3.0,0.0,0.0,57.0,70.0,65.0,64.0,70.0,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,219.0,24.0,8.0,0.0,0.0,57.0,66.0,56.0,61.0,67.0,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,230.0,23.0,0.0,0.0,0.0,57.0,69.0,72.0,66.0,67.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,230.0,23.0,39.0,0.0,0.0,57.0,67.0,70.0,67.0,69.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,235.0,24.0,5.0,0.0,0.0,57.0,68.0,63.0,66.0,62.0,57.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,250.0,25.0,29.0,0.0,0.0,57.0,71.0,64.0,73.0,69.0,58.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,217.0,22.0,20.0,0.0,0.0,57.0,73.0,66.0,71.0,64.0,52.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,248.0,24.0,7.0,0.0,0.0,57.0,72.0,74.0,66.0,61.0,59.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,228.0,25.0,0.0,0.0,0.0,57.0,69.0,56.0,68.0,67.0,59.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,236.0,25.0,29.0,0.0,0.0,57.0,67.0,65.0,65.0,68.0,63.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,215.0,21.0,14.0,0.0,0.0,57.0,74.0,70.0,67.0,56.0,51.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,240.0,29.0,0.0,0.0,0.0,56.0,65.0,64.0,69.0,70.0,59.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,240.0,29.0,8.0,0.0,0.0,56.0,65.0,64.0,69.0,70.0,59.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,220.0,26.0,0.0,0.0,0.0,56.0,66.0,65.0,75.0,64.0,55.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,231.0,22.0,0.0,0.0,0.0,56.0,64.0,71.0,70.0,69.0,53.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,244.0,30.0,29.0,0.0,0.0,56.0,68.0,62.0,60.0,72.0,55.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,237.0,22.0,54.0,0.0,0.0,56.0,73.0,65.0,65.0,70.0,51.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,236.0,22.0,4.0,0.0,0.0,56.0,65.0,68.0,62.0,65.0,56.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,238.0,25.0,0.0,0.0,0.0,56.0,66.0,59.0,61.0,72.0,54.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,238.0,25.0,0.0,0.0,0.0,56.0,66.0,59.0,61.0,72.0,54.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,238.0,25.0,0.0,0.0,0.0,55.0,68.0,53.0,63.0,74.0,53.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,247.0,23.0,0.0,0.0,0.0,55.0,70.0,63.0,64.0,68.0,50.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,239.0,25.0,1.0,0.0,0.0,55.0,62.0,61.0,65.0,69.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,252.0,26.0,0.0,0.0,0.0,55.0,65.0,58.0,63.0,72.0,54.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,242.0,23.0,0.0,0.0,0.0,55.0,73.0,66.0,73.0,69.0,54.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,250.0,24.0,0.0,0.0,0.0,55.0,63.0,59.0,59.0,71.0,60.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,235.0,27.0,0.0,0.0,0.0,55.0,67.0,57.0,66.0,69.0,56.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,242.0,28.0,11.0,0.0,0.0,55.0,63.0,58.0,62.0,69.0,57.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,242.0,24.0,1.0,0.0,0.0,55.0,66.0,57.0,65.0,67.0,63.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,235.0,24.0,11.0,0.0,0.0,55.0,66.0,58.0,63.0,66.0,57.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,236.0,24.0,0.0,0.0,0.0,55.0,67.0,64.0,64.0,70.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,238.0,24.0,0.0,0.0,0.0,55.0,62.0,65.0,63.0,67.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,250.0,23.0,46.0,0.0,0.0,55.0,62.0,63.0,63.0,69.0,57.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,245.0,28.0,13.0,0.0,0.0,54.0,64.0,56.0,60.0,72.0,56.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,237.0,29.0,31.0,0.0,0.0,54.0,66.0,57.0,71.0,71.0,56.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,234.0,28.0,3.0,0.0,0.0,54.0,69.0,61.0,62.0,70.0,50.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,238.0,22.0,10.0,0.0,0.0,53.0,68.0,70.0,64.0,58.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,222.0,22.0,2.0,0.0,0.0,53.0,71.0,67.0,67.0,67.0,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,219.0,26.0,6.0,0.0,0.0,53.0,65.0,55.0,65.0,68.0,58.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,230.0,24.0,38.0,0.0,0.0,53.0,66.0,60.0,66.0,65.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,240.0,25.0,17.0,0.0,0.0,53.0,66.0,62.0,65.0,65.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,236.0,28.0,7.0,0.0,0.0,53.0,69.0,62.0,68.0,68.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,235.0,29.0,12.0,0.0,0.0,53.0,66.0,60.0,64.0,66.0,55.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,247.0,23.0,5.0,0.0,0.0,52.0,65.0,64.0,63.0,60.0,59.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,256.0,25.0,4.0,0.0,0.0,52.0,67.0,56.0,63.0,67.0,61.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,246.0,26.0,0.0,0.0,0.0,52.0,63.0,63.0,69.0,69.0,54.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,240.0,23.0,0.0,0.0,0.0,52.0,66.0,57.0,62.0,66.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,235.0,25.0,0.0,0.0,0.0,52.0,61.0,61.0,67.0,70.0,51.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,230.0,25.0,8.0,0.0,0.0,52.0,62.0,57.0,62.0,67.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,235.0,23.0,22.0,0.0,0.0,52.0,65.0,61.0,64.0,63.0,52.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,218.0,23.0,0.0,0.0,0.0,51.0,64.0,55.0,62.0,60.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,238.0,22.0,0.0,0.0,0.0,51.0,66.0,61.0,62.0,69.0,53.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,240.0,35.0,43.0,0.0,0.0,51.0,64.0,64.0,56.0,62.0,52.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,235.0,26.0,0.0,0.0,0.0,51.0,63.0,55.0,61.0,72.0,52.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,250.0,28.0,5.0,0.0,0.0,51.0,61.0,59.0,62.0,65.0,54.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,244.0,23.0,28.0,0.0,0.0,49.0,63.0,61.0,64.0,55.0,57.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,252.0,24.0,0.0,0.0,0.0,48.0,66.0,69.0,69.0,60.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,230.0,21.0,2.0,0.0,0.0,45.0,66.0,66.0,61.0,58.0,50.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,233.0,23.0,0.0,0.0,0.0,44.0,69.0,68.0,61.0,53.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,233.0,22.0,6.0,0.0,0.0,44.0,69.0,63.0,61.0,58.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,230.0,23.0,0.0,0.0,0.0,41.0,63.0,62.0,67.0,55.0,49.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,81.0,0.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,67.0,1.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,33.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,38.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,160.0,7.0,12.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,59.0,0.0,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,65.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,64.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,10.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,30.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,53.0,0.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,119.0,4.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,38.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,83.0,1.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,42.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,59.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,30.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,9.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,44.0,1.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
