Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PCAR,PBTK,PTRK,PCOD,PBCV,PSTF,PSPM,PJUM,PJMP
71,220.0,26.0,13.0,0.0,0.0,60.0,75.0,76.0,70.0,60.0,75.0,62.0,70.0,70.0,0.0,0,0.0,0.0,0.0,0.0,43.0
71,190.0,22.0,11.0,0.0,0.0,59.0,88.0,85.0,83.0,53.0,46.0,66.0,57.0,49.0,0.0,0,0.0,0.0,0.0,0.0,65.0
70,210.0,27.0,4.0,0.0,0.0,59.0,77.0,77.0,80.0,56.0,62.0,56.0,60.0,64.0,0.0,0,0.0,0.0,0.0,0.0,68.0
70,210.0,27.0,17.0,0.0,0.0,59.0,77.0,77.0,80.0,56.0,62.0,56.0,60.0,64.0,0.0,0,0.0,0.0,0.0,0.0,68.0
68,210.0,22.0,0.0,0.0,0.0,59.0,79.0,83.0,82.0,53.0,52.0,50.0,64.0,66.0,0.0,0,0.0,0.0,0.0,0.0,72.0
71,202.0,27.0,16.0,0.0,0.0,59.0,73.0,81.0,73.0,59.0,66.0,56.0,70.0,65.0,0.0,0,0.0,0.0,0.0,0.0,72.0
72,235.0,23.0,1.0,0.0,0.0,59.0,74.0,75.0,69.0,69.0,53.0,49.0,65.0,69.0,0.0,0,0.0,0.0,0.0,0.0,64.0
72,218.0,24.0,34.0,0.0,0.0,58.0,77.0,71.0,68.0,61.0,56.0,57.0,63.0,70.0,0.0,0,0.0,0.0,0.0,0.0,66.0
72,218.0,24.0,6.0,0.0,0.0,58.0,77.0,71.0,68.0,61.0,56.0,57.0,63.0,70.0,0.0,0,0.0,0.0,0.0,0.0,66.0
70,225.0,22.0,48.0,0.0,2.0,58.0,80.0,78.0,79.0,60.0,55.0,56.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,69.0
70,225.0,22.0,3.0,0.0,0.0,58.0,80.0,78.0,79.0,60.0,55.0,56.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,69.0
74,245.0,25.0,0.0,0.0,0.0,58.0,60.0,61.0,59.0,66.0,61.0,56.0,59.0,59.0,0.0,0,0.0,0.0,0.0,0.0,51.0
70,205.0,26.0,0.0,0.0,0.0,58.0,73.0,79.0,79.0,54.0,54.0,56.0,68.0,65.0,0.0,0,0.0,0.0,0.0,0.0,72.0
68,196.0,25.0,22.0,0.0,0.0,57.0,82.0,78.0,80.0,51.0,56.0,70.0,54.0,54.0,0.0,0,0.0,0.0,0.0,0.0,64.0
70,193.0,23.0,3.0,0.0,0.0,57.0,73.0,77.0,82.0,55.0,56.0,64.0,59.0,60.0,0.0,0,0.0,0.0,0.0,0.0,70.0
71,210.0,32.0,0.0,0.0,0.0,56.0,72.0,77.0,78.0,55.0,68.0,62.0,59.0,58.0,0.0,0,0.0,0.0,0.0,0.0,66.0
70,210.0,32.0,0.0,0.0,0.0,56.0,77.0,79.0,77.0,57.0,58.0,54.0,60.0,60.0,0.0,0,0.0,0.0,0.0,0.0,68.0
70,189.0,30.0,6.0,1.0,5.0,56.0,90.0,75.0,85.0,55.0,53.0,62.0,60.0,47.0,0.0,0,0.0,0.0,0.0,0.0,72.0
70,208.0,23.0,2.0,0.0,0.0,56.0,81.0,85.0,83.0,49.0,48.0,60.0,70.0,47.0,0.0,0,0.0,0.0,0.0,0.0,78.0
71,252.0,23.0,0.0,0.0,0.0,56.0,70.0,68.0,68.0,67.0,51.0,55.0,63.0,81.0,0.0,0,0.0,0.0,0.0,0.0,51.0
71,191.0,26.0,4.0,0.0,0.0,55.0,79.0,77.0,78.0,58.0,55.0,63.0,55.0,55.0,0.0,0,0.0,0.0,0.0,0.0,70.0
74,261.0,23.0,0.0,0.0,0.0,55.0,51.0,58.0,50.0,66.0,50.0,50.0,54.0,54.0,0.0,0,0.0,0.0,0.0,0.0,51.0
73,275.0,25.0,0.0,0.0,0.0,55.0,60.0,61.0,58.0,70.0,53.0,50.0,72.0,80.0,0.0,0,0.0,0.0,0.0,0.0,70.0
72,210.0,23.0,0.0,0.0,0.0,55.0,74.0,79.0,74.0,60.0,48.0,48.0,63.0,69.0,0.0,0,0.0,0.0,0.0,0.0,66.0
68,202.0,23.0,22.0,0.0,0.0,55.0,78.0,75.0,80.0,57.0,55.0,58.0,60.0,57.0,0.0,0,0.0,0.0,0.0,0.0,68.0
72,237.0,29.0,16.0,0.0,0.0,54.0,75.0,77.0,76.0,56.0,61.0,55.0,59.0,59.0,0.0,0,0.0,0.0,0.0,0.0,68.0
69,215.0,24.0,0.0,0.0,0.0,53.0,76.0,75.0,68.0,59.0,57.0,56.0,58.0,62.0,0.0,0,0.0,0.0,0.0,0.0,75.0
71,188.0,23.0,0.0,0.0,0.0,53.0,82.0,84.0,78.0,58.0,52.0,52.0,58.0,49.0,0.0,0,0.0,0.0,0.0,0.0,75.0
73,230.0,23.0,1.0,0.0,0.0,53.0,75.0,68.0,71.0,64.0,56.0,59.0,65.0,54.0,0.0,0,0.0,0.0,0.0,0.0,57.0
72,219.0,0.0,0.0,0.0,0.0,53.0,80.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
69,190.0,24.0,4.0,0.0,0.0,52.0,84.0,75.0,82.0,56.0,49.0,60.0,50.0,49.0,0.0,0,0.0,0.0,0.0,0.0,67.0
70,210.0,24.0,0.0,0.0,0.0,51.0,76.0,78.0,75.0,56.0,50.0,55.0,56.0,55.0,0.0,0,0.0,0.0,0.0,0.0,69.0
71,225.0,22.0,0.0,0.0,0.0,51.0,71.0,79.0,72.0,56.0,49.0,66.0,58.0,53.0,0.0,0,0.0,0.0,0.0,0.0,66.0
72,222.0,28.0,4.0,0.0,1.0,51.0,79.0,71.0,73.0,55.0,52.0,66.0,58.0,50.0,0.0,0,0.0,0.0,0.0,0.0,67.0
72,232.0,24.0,0.0,0.0,0.0,51.0,72.0,69.0,67.0,67.0,53.0,51.0,55.0,59.0,0.0,0,0.0,0.0,0.0,0.0,64.0
70,240.0,23.0,4.0,0.0,0.0,50.0,68.0,59.0,47.0,62.0,49.0,55.0,50.0,59.0,0.0,0,0.0,0.0,0.0,0.0,54.0
72,208.0,23.0,0.0,0.0,0.0,50.0,77.0,73.0,77.0,60.0,60.0,55.0,53.0,47.0,0.0,0,0.0,0.0,0.0,0.0,67.0
68,205.0,28.0,0.0,0.0,0.0,50.0,74.0,77.0,71.0,57.0,56.0,55.0,70.0,45.0,0.0,0,0.0,0.0,0.0,0.0,70.0
72,240.0,23.0,70.0,0.0,0.0,50.0,77.0,75.0,62.0,66.0,48.0,49.0,65.0,68.0,0.0,0,0.0,0.0,0.0,0.0,64.0
72,240.0,23.0,0.0,0.0,0.0,50.0,77.0,75.0,62.0,66.0,48.0,49.0,65.0,68.0,0.0,0,0.0,0.0,0.0,0.0,64.0
67,180.0,27.0,6.0,0.0,0.0,49.0,77.0,73.0,77.0,60.0,63.0,55.0,53.0,47.0,0.0,0,0.0,0.0,0.0,0.0,67.0
70,240.0,28.0,3.0,0.0,0.0,48.0,64.0,52.0,54.0,63.0,48.0,56.0,52.0,58.0,0.0,0,0.0,0.0,0.0,0.0,47.0
72,225.0,25.0,0.0,0.0,0.0,47.0,78.0,75.0,79.0,61.0,58.0,58.0,55.0,53.0,0.0,0,0.0,0.0,0.0,0.0,64.0
72,225.0,25.0,11.0,0.0,0.0,47.0,78.0,75.0,79.0,61.0,58.0,58.0,55.0,53.0,0.0,0,0.0,0.0,0.0,0.0,64.0
74,235.0,25.0,0.0,0.0,0.0,47.0,62.0,59.0,58.0,64.0,50.0,55.0,65.0,69.0,0.0,0,0.0,0.0,0.0,0.0,54.0
76,245.0,23.0,15.0,0.0,0.0,47.0,61.0,54.0,50.0,69.0,48.0,53.0,55.0,52.0,0.0,0,0.0,0.0,0.0,0.0,51.0
72,240.0,22.0,3.0,0.0,0.0,47.0,65.0,58.0,48.0,67.0,46.0,49.0,60.0,61.0,0.0,0,0.0,0.0,0.0,0.0,48.0
70,210.0,23.0,7.0,0.0,0.0,46.0,72.0,67.0,74.0,60.0,55.0,56.0,55.0,49.0,0.0,0,0.0,0.0,0.0,0.0,63.0
71,215.0,30.0,0.0,0.0,0.0,46.0,76.0,68.0,67.0,60.0,52.0,57.0,60.0,49.0,0.0,0,0.0,0.0,0.0,0.0,65.0
71,242.0,23.0,0.0,0.0,0.0,46.0,60.0,52.0,50.0,62.0,46.0,50.0,52.0,58.0,0.0,0,0.0,0.0,0.0,0.0,47.0
70,220.0,27.0,0.0,0.0,0.0,45.0,73.0,65.0,76.0,56.0,53.0,55.0,54.0,47.0,0.0,0,0.0,0.0,0.0,0.0,60.0
73,227.0,25.0,0.0,0.0,0.0,45.0,72.0,68.0,77.0,64.0,52.0,55.0,54.0,44.0,0.0,0,0.0,0.0,0.0,0.0,67.0
72,252.0,27.0,0.0,0.0,0.0,44.0,76.0,77.0,77.0,59.0,54.0,56.0,59.0,60.0,0.0,0,0.0,0.0,0.0,0.0,68.0
70,234.0,23.0,0.0,0.0,0.0,44.0,53.0,50.0,48.0,56.0,49.0,46.0,58.0,55.0,0.0,0,0.0,0.0,0.0,0.0,56.0
72,245.0,26.0,12.0,0.0,0.0,43.0,60.0,51.0,50.0,63.0,46.0,49.0,56.0,58.0,0.0,0,0.0,0.0,0.0,0.0,48.0
71,230.0,23.0,0.0,0.0,0.0,43.0,71.0,53.0,50.0,63.0,49.0,49.0,50.0,59.0,0.0,0,0.0,0.0,0.0,0.0,54.0
72,201.0,22.0,0.0,0.0,0.0,42.0,66.0,64.0,65.0,57.0,50.0,55.0,60.0,49.0,0.0,0,0.0,0.0,0.0,0.0,50.0
72,222.0,31.0,8.0,0.0,1.0,42.0,57.0,55.0,53.0,65.0,48.0,46.0,52.0,56.0,0.0,0,0.0,0.0,0.0,0.0,41.0
72,230.0,27.0,0.0,0.0,0.0,40.0,63.0,54.0,58.0,55.0,58.0,53.0,54.0,52.0,0.0,0,0.0,0.0,0.0,0.0,52.0
72,228.0,25.0,0.0,0.0,0.0,39.0,58.0,55.0,55.0,64.0,47.0,44.0,53.0,53.0,0.0,0,0.0,0.0,0.0,0.0,49.0
73,220.0,24.0,0.0,0.0,0.0,37.0,57.0,50.0,61.0,52.0,55.0,53.0,54.0,48.0,0.0,0,0.0,0.0,0.0,0.0,47.0
71,245.0,0.0,0.0,0.0,0.0,36.0,70.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
71,245.0,0.0,0.0,0.0,0.0,36.0,70.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
71,245.0,0.0,16.0,0.0,0.0,36.0,70.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
71,245.0,0.0,2.0,0.0,0.0,36.0,70.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
71,245.0,0.0,0.0,0.0,0.0,36.0,70.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
73,238.0,24.0,0.0,0.0,0.0,34.0,64.0,54.0,61.0,48.0,51.0,48.0,53.0,47.0,0.0,0,0.0,0.0,0.0,0.0,66.0
0,0.0,0.0,62.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,96.0,0.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,69.0,1.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,41.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,53.0,1.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,41.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,33.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,32.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,13.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,101.0,4.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,12.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,74.0,0.0,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,14.0,2.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,46.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,9.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,7.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,129.0,4.0,8.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,73.0,3.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,37.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,72.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,13.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,46.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,13.0,0.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,100.0,0.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,49.0,1.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,14.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,54.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,60.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,37.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
