Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF,PLDB
77,315.0,33.0,0.0,0.0,0.0,68.0,45.0,46.0,46.0,83.0,77.0,80.0,77.0,0.0,0,0,0,0,0
77,315.0,33.0,0.0,0.0,0.0,68.0,45.0,46.0,46.0,83.0,77.0,80.0,77.0,0.0,0,0,0,0,0
77,315.0,33.0,27.0,0.0,0.0,68.0,45.0,46.0,46.0,83.0,77.0,80.0,77.0,0.0,0,0,0,0,0
77,315.0,33.0,32.0,0.0,0.0,68.0,45.0,46.0,46.0,83.0,77.0,80.0,77.0,0.0,0,0,0,0,0
77,315.0,33.0,34.0,0.0,0.0,68.0,45.0,46.0,46.0,83.0,77.0,80.0,77.0,0.0,0,0,0,0,0
77,305.0,24.0,0.0,0.0,0.0,68.0,43.0,51.0,50.0,87.0,67.0,75.0,81.0,0.0,0,0,0,0,0
74,300.0,22.0,64.0,0.0,0.0,68.0,54.0,60.0,55.0,86.0,63.0,76.0,75.0,0.0,0,0,0,0,0
78,306.0,23.0,0.0,0.0,0.0,68.0,40.0,51.0,48.0,88.0,70.0,79.0,77.0,0.0,0,0,0,0,0
76,295.0,30.0,0.0,0.0,0.0,68.0,42.0,48.0,48.0,86.0,79.0,74.0,77.0,0.0,0,0,0,0,0
76,305.0,29.0,55.0,0.0,0.0,67.0,45.0,45.0,49.0,86.0,79.0,78.0,72.0,0.0,0,0,0,0,0
76,295.0,25.0,21.0,0.0,0.0,67.0,42.0,44.0,45.0,90.0,72.0,77.0,74.0,0.0,0,0,0,0,0
77,308.0,29.0,54.0,0.0,0.0,67.0,44.0,44.0,46.0,87.0,77.0,75.0,75.0,0.0,0,0,0,0,0
79,310.0,24.0,55.0,0.0,0.0,67.0,46.0,55.0,52.0,88.0,68.0,78.0,74.0,0.0,0,0,0,0,0
77,310.0,27.0,11.0,0.0,0.0,67.0,46.0,45.0,49.0,90.0,69.0,77.0,77.0,0.0,0,0,0,0,0
79,315.0,23.0,29.0,0.0,0.0,67.0,46.0,49.0,48.0,85.0,65.0,77.0,79.0,0.0,0,0,0,0,0
76,306.0,22.0,0.0,0.0,0.0,67.0,38.0,51.0,44.0,87.0,60.0,81.0,79.0,0.0,0,0,0,0,0
75,340.0,25.0,44.0,0.0,0.0,67.0,46.0,45.0,47.0,87.0,72.0,78.0,73.0,0.0,0,0,0,0,0
75,299.0,33.0,38.0,0.0,0.0,67.0,43.0,44.0,44.0,83.0,81.0,81.0,72.0,0.0,0,0,0,0,0
75,295.0,25.0,15.0,0.0,0.0,67.0,40.0,44.0,46.0,85.0,74.0,80.0,72.0,0.0,0,0,0,0,0
77,315.0,24.0,52.0,0.0,2.0,66.0,42.0,44.0,45.0,88.0,72.0,76.0,76.0,0.0,0,0,0,0,0
73,305.0,27.0,0.0,0.0,0.0,66.0,42.0,46.0,49.0,83.0,75.0,75.0,78.0,0.0,0,0,0,0,0
77,318.0,24.0,39.0,0.0,0.0,66.0,45.0,49.0,49.0,85.0,65.0,75.0,79.0,0.0,0,0,0,0,0
76,325.0,26.0,46.0,0.0,1.0,66.0,44.0,50.0,47.0,88.0,71.0,75.0,73.0,0.0,0,0,0,0,0
77,300.0,30.0,0.0,0.0,0.0,66.0,40.0,43.0,45.0,86.0,70.0,81.0,75.0,0.0,0,0,0,0,0
78,354.0,25.0,24.0,0.0,0.0,66.0,40.0,48.0,43.0,92.0,72.0,74.0,77.0,0.0,0,0,0,0,0
78,325.0,34.0,0.0,0.0,0.0,66.0,34.0,47.0,43.0,90.0,75.0,77.0,73.0,0.0,0,0,0,0,0
77,330.0,24.0,72.0,0.0,2.0,66.0,41.0,50.0,51.0,87.0,62.0,75.0,80.0,0.0,0,0,0,0,0
78,298.0,29.0,51.0,0.0,0.0,66.0,45.0,46.0,46.0,84.0,74.0,78.0,71.0,0.0,0,0,0,0,0
77,295.0,25.0,0.0,0.0,0.0,66.0,49.0,56.0,49.0,81.0,74.0,77.0,73.0,0.0,0,0,0,0,0
79,355.0,24.0,39.0,0.0,0.0,65.0,43.0,52.0,47.0,86.0,69.0,76.0,75.0,0.0,0,0,0,0,0
74,283.0,23.0,0.0,0.0,0.0,65.0,40.0,39.0,41.0,80.0,78.0,75.0,81.0,0.0,0,0,0,0,0
74,312.0,25.0,0.0,0.0,0.0,65.0,42.0,46.0,50.0,87.0,69.0,73.0,78.0,0.0,0,0,0,0,0
74,312.0,25.0,0.0,0.0,0.0,65.0,42.0,46.0,50.0,87.0,69.0,73.0,78.0,0.0,0,0,0,0,0
74,312.0,25.0,0.0,0.0,0.0,65.0,42.0,46.0,50.0,87.0,69.0,73.0,78.0,0.0,0,0,0,0,0
78,298.0,33.0,60.0,0.0,0.0,65.0,44.0,45.0,49.0,84.0,80.0,71.0,74.0,0.0,0,0,0,0,0
77,315.0,27.0,0.0,0.0,0.0,65.0,38.0,52.0,48.0,87.0,69.0,75.0,76.0,0.0,0,0,0,0,0
77,315.0,27.0,23.0,0.0,0.0,65.0,38.0,52.0,48.0,87.0,69.0,75.0,76.0,0.0,0,0,0,0,0
79,323.0,26.0,0.0,0.0,0.0,65.0,39.0,50.0,49.0,88.0,69.0,73.0,76.0,0.0,0,0,0,0,0
75,334.0,25.0,0.0,0.0,0.0,65.0,42.0,45.0,47.0,88.0,71.0,77.0,70.0,0.0,0,0,0,0,0
75,334.0,25.0,38.0,0.0,0.0,65.0,42.0,45.0,47.0,88.0,71.0,77.0,70.0,0.0,0,0,0,0,0
77,305.0,25.0,49.0,0.0,0.0,65.0,38.0,52.0,48.0,87.0,68.0,71.0,80.0,0.0,0,0,0,0,0
76,299.0,25.0,0.0,0.0,0.0,65.0,45.0,45.0,46.0,86.0,66.0,76.0,73.0,0.0,0,0,0,0,0
76,299.0,25.0,4.0,0.0,0.0,65.0,45.0,45.0,46.0,86.0,66.0,76.0,73.0,0.0,0,0,0,0,0
77,308.0,25.0,47.0,0.0,0.0,65.0,42.0,44.0,44.0,84.0,70.0,78.0,77.0,0.0,0,0,0,0,0
76,297.0,29.0,37.0,0.0,0.0,65.0,42.0,43.0,47.0,84.0,72.0,78.0,74.0,0.0,0,0,0,0,0
74,318.0,23.0,1.0,0.0,0.0,64.0,45.0,47.0,48.0,85.0,67.0,72.0,74.0,0.0,0,0,0,0,0
75,287.0,23.0,0.0,0.0,0.0,64.0,43.0,45.0,43.0,83.0,60.0,79.0,79.0,0.0,0,0,0,0,0
76,310.0,24.0,0.0,0.0,0.0,64.0,41.0,54.0,51.0,87.0,65.0,75.0,74.0,0.0,0,0,0,0,0
79,313.0,28.0,0.0,0.0,0.0,64.0,44.0,44.0,47.0,89.0,72.0,72.0,73.0,0.0,0,0,0,0,0
74,305.0,24.0,3.0,0.0,0.0,63.0,46.0,46.0,50.0,86.0,62.0,73.0,75.0,0.0,0,0,0,0,0
77,300.0,23.0,14.0,0.0,0.0,63.0,44.0,47.0,48.0,88.0,63.0,71.0,74.0,0.0,0,0,0,0,0
78,308.0,24.0,1.0,0.0,0.0,63.0,41.0,53.0,50.0,87.0,65.0,73.0,73.0,0.0,0,0,0,0,0
74,276.0,23.0,0.0,0.0,0.0,63.0,44.0,42.0,44.0,83.0,63.0,79.0,73.0,0.0,0,0,0,0,0
76,320.0,21.0,35.0,0.0,0.0,63.0,48.0,43.0,52.0,87.0,50.0,81.0,74.0,0.0,0,0,0,0,0
75,310.0,26.0,0.0,0.0,0.0,63.0,44.0,44.0,47.0,87.0,68.0,72.0,73.0,0.0,0,0,0,0,0
77,298.0,22.0,47.0,0.0,0.0,63.0,47.0,54.0,55.0,80.0,52.0,81.0,80.0,0.0,0,0,0,0,0
75,295.0,26.0,0.0,0.0,0.0,63.0,42.0,43.0,47.0,85.0,63.0,77.0,75.0,0.0,0,0,0,0,0
76,298.0,25.0,30.0,0.0,0.0,63.0,40.0,48.0,45.0,83.0,70.0,71.0,75.0,0.0,0,0,0,0,0
80,330.0,26.0,13.0,0.0,0.0,62.0,40.0,44.0,46.0,89.0,67.0,74.0,71.0,0.0,0,0,0,0,0
77,332.0,25.0,0.0,0.0,0.0,62.0,32.0,46.0,42.0,90.0,73.0,73.0,69.0,0.0,0,0,0,0,0
78,339.0,26.0,28.0,0.0,0.0,62.0,40.0,48.0,46.0,85.0,70.0,75.0,70.0,0.0,0,0,0,0,0
79,330.0,24.0,0.0,0.0,0.0,62.0,39.0,51.0,48.0,87.0,68.0,72.0,73.0,0.0,0,0,0,0,0
76,304.0,26.0,0.0,0.0,0.0,62.0,43.0,46.0,47.0,83.0,65.0,76.0,71.0,0.0,0,0,0,0,0
79,344.0,22.0,0.0,0.0,0.0,62.0,50.0,54.0,50.0,82.0,56.0,74.0,78.0,0.0,0,0,0,0,0
75,300.0,33.0,68.0,0.0,0.0,62.0,42.0,43.0,46.0,81.0,81.0,69.0,72.0,0.0,0,0,0,0,0
77,320.0,22.0,44.0,0.0,1.0,62.0,38.0,49.0,53.0,87.0,52.0,83.0,71.0,0.0,0,0,0,0,0
77,330.0,24.0,28.0,0.0,0.0,62.0,44.0,47.0,44.0,91.0,56.0,77.0,67.0,0.0,0,0,0,0,0
76,291.0,24.0,2.0,0.0,0.0,61.0,43.0,44.0,45.0,86.0,65.0,77.0,66.0,0.0,0,0,0,0,0
76,302.0,29.0,28.0,0.0,0.0,61.0,42.0,43.0,46.0,81.0,73.0,74.0,71.0,0.0,0,0,0,0,0
77,315.0,29.0,14.0,0.0,0.0,61.0,36.0,53.0,48.0,85.0,66.0,74.0,71.0,0.0,0,0,0,0,0
74,324.0,23.0,1.0,0.0,0.0,61.0,43.0,43.0,45.0,89.0,62.0,75.0,72.0,0.0,0,0,0,0,0
77,315.0,23.0,0.0,0.0,0.0,61.0,41.0,40.0,42.0,84.0,56.0,78.0,77.0,0.0,0,0,0,0,0
78,300.0,25.0,0.0,0.0,0.0,61.0,42.0,43.0,46.0,85.0,73.0,70.0,73.0,0.0,0,0,0,0,0
77,300.0,24.0,0.0,0.0,0.0,61.0,46.0,48.0,50.0,79.0,66.0,75.0,68.0,0.0,0,0,0,0,0
77,300.0,23.0,0.0,0.0,0.0,61.0,51.0,55.0,50.0,82.0,56.0,75.0,75.0,0.0,0,0,0,0,0
78,305.0,27.0,6.0,0.0,0.0,61.0,38.0,51.0,46.0,86.0,67.0,72.0,71.0,0.0,0,0,0,0,0
76,329.0,23.0,0.0,0.0,0.0,61.0,42.0,44.0,46.0,87.0,65.0,73.0,71.0,0.0,0,0,0,0,0
76,296.0,23.0,44.0,0.0,0.0,61.0,45.0,52.0,46.0,85.0,62.0,70.0,74.0,0.0,0,0,0,0,0
75,303.0,24.0,0.0,0.0,0.0,60.0,47.0,45.0,45.0,83.0,54.0,77.0,72.0,0.0,0,0,0,0,0
77,305.0,31.0,18.0,0.0,0.0,60.0,40.0,49.0,45.0,85.0,68.0,74.0,67.0,0.0,0,0,0,0,0
77,294.0,25.0,43.0,0.0,0.0,60.0,42.0,46.0,46.0,84.0,58.0,74.0,77.0,0.0,0,0,0,0,0
76,300.0,24.0,11.0,0.0,0.0,60.0,48.0,46.0,47.0,83.0,57.0,74.0,74.0,0.0,0,0,0,0,0
77,323.0,25.0,0.0,0.0,0.0,60.0,33.0,49.0,46.0,85.0,66.0,73.0,72.0,0.0,0,0,0,0,0
77,310.0,32.0,0.0,0.0,0.0,60.0,44.0,45.0,43.0,84.0,71.0,70.0,70.0,0.0,0,0,0,0,0
77,310.0,32.0,52.0,0.0,0.0,60.0,44.0,45.0,43.0,84.0,71.0,70.0,70.0,0.0,0,0,0,0,0
75,310.0,25.0,0.0,0.0,0.0,60.0,41.0,42.0,44.0,86.0,66.0,74.0,69.0,0.0,0,0,0,0,0
75,293.0,31.0,0.0,0.0,0.0,60.0,40.0,42.0,45.0,81.0,66.0,77.0,71.0,0.0,0,0,0,0,0
75,293.0,31.0,13.0,0.0,0.0,60.0,40.0,42.0,45.0,81.0,66.0,77.0,71.0,0.0,0,0,0,0,0
77,304.0,29.0,26.0,0.0,0.0,60.0,38.0,49.0,46.0,80.0,65.0,78.0,71.0,0.0,0,0,0,0,0
77,315.0,23.0,11.0,0.0,0.0,59.0,48.0,56.0,54.0,86.0,52.0,74.0,72.0,0.0,0,0,0,0,0
76,301.0,23.0,0.0,0.0,0.0,59.0,36.0,49.0,41.0,86.0,46.0,79.0,77.0,0.0,0,0,0,0,0
73,300.0,28.0,12.0,0.0,0.0,59.0,41.0,42.0,46.0,82.0,64.0,73.0,73.0,0.0,0,0,0,0,0
76,296.0,27.0,0.0,0.0,0.0,59.0,40.0,46.0,46.0,87.0,66.0,69.0,70.0,0.0,0,0,0,0,0
77,316.0,24.0,62.0,0.0,0.0,58.0,42.0,43.0,46.0,78.0,69.0,73.0,68.0,0.0,0,0,0,0,0
74,300.0,29.0,0.0,0.0,0.0,58.0,41.0,47.0,43.0,77.0,77.0,66.0,69.0,0.0,0,0,0,0,0
76,310.0,23.0,38.0,0.0,0.0,58.0,42.0,48.0,51.0,85.0,51.0,73.0,74.0,0.0,0,0,0,0,0
76,330.0,23.0,0.0,0.0,0.0,58.0,38.0,49.0,53.0,88.0,54.0,74.0,69.0,0.0,0,0,0,0,0
77,315.0,26.0,16.0,0.0,0.0,58.0,32.0,49.0,47.0,84.0,69.0,67.0,72.0,0.0,0,0,0,0,0
76,330.0,23.0,55.0,0.0,0.0,58.0,40.0,49.0,48.0,84.0,52.0,73.0,73.0,0.0,0,0,0,0,0
77,300.0,22.0,23.0,0.0,0.0,58.0,43.0,43.0,51.0,88.0,53.0,73.0,68.0,0.0,0,0,0,0,0
78,295.0,26.0,7.0,0.0,0.0,58.0,38.0,52.0,50.0,82.0,55.0,78.0,71.0,0.0,0,0,0,0,0
74,310.0,23.0,13.0,0.0,0.0,58.0,47.0,47.0,50.0,88.0,53.0,70.0,69.0,0.0,0,0,0,0,0
77,280.0,0.0,0.0,0.0,0.0,58.0,42.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0
75,300.0,23.0,18.0,0.0,0.0,57.0,41.0,45.0,44.0,77.0,59.0,74.0,74.0,0.0,0,0,0,0,0
75,320.0,26.0,21.0,0.0,0.0,57.0,40.0,43.0,45.0,81.0,67.0,70.0,68.0,0.0,0,0,0,0,0
76,320.0,28.0,15.0,0.0,0.0,57.0,42.0,43.0,45.0,83.0,73.0,68.0,63.0,0.0,0,0,0,0,0
76,320.0,28.0,36.0,0.0,0.0,57.0,42.0,43.0,45.0,83.0,73.0,68.0,63.0,0.0,0,0,0,0,0
72,295.0,25.0,2.0,0.0,0.0,57.0,44.0,40.0,44.0,86.0,56.0,71.0,70.0,0.0,0,0,0,0,0
76,305.0,25.0,24.0,0.0,0.0,57.0,40.0,42.0,44.0,82.0,66.0,71.0,67.0,0.0,0,0,0,0,0
77,308.0,29.0,27.0,0.0,0.0,57.0,41.0,42.0,44.0,83.0,67.0,67.0,72.0,0.0,0,0,0,0,0
75,300.0,23.0,74.0,0.0,0.0,57.0,44.0,44.0,50.0,86.0,50.0,74.0,70.0,0.0,0,0,0,0,0
75,299.0,24.0,12.0,0.0,0.0,57.0,43.0,43.0,46.0,80.0,62.0,69.0,77.0,0.0,0,0,0,0,0
77,303.0,29.0,22.0,0.0,0.0,57.0,42.0,42.0,46.0,81.0,72.0,67.0,70.0,0.0,0,0,0,0,0
77,295.0,25.0,40.0,0.0,1.0,57.0,42.0,43.0,46.0,83.0,66.0,68.0,70.0,0.0,0,0,0,0,0
75,315.0,23.0,55.0,0.0,0.0,57.0,38.0,44.0,46.0,83.0,65.0,68.0,73.0,0.0,0,0,0,0,0
77,300.0,26.0,26.0,0.0,0.0,57.0,44.0,43.0,45.0,82.0,63.0,72.0,69.0,0.0,0,0,0,0,0
75,299.0,26.0,0.0,0.0,0.0,57.0,43.0,41.0,45.0,82.0,63.0,74.0,68.0,0.0,0,0,0,0,0
79,315.0,31.0,0.0,0.0,0.0,56.0,35.0,49.0,46.0,81.0,68.0,67.0,70.0,0.0,0,0,0,0,0
79,315.0,31.0,0.0,0.0,0.0,56.0,35.0,49.0,46.0,81.0,68.0,67.0,70.0,0.0,0,0,0,0,0
76,315.0,22.0,42.0,0.0,0.0,56.0,45.0,49.0,46.0,82.0,55.0,70.0,73.0,0.0,0,0,0,0,0
77,300.0,24.0,54.0,0.0,0.0,56.0,45.0,43.0,51.0,82.0,51.0,75.0,67.0,0.0,0,0,0,0,0
77,311.0,24.0,0.0,0.0,0.0,56.0,41.0,46.0,44.0,83.0,53.0,73.0,71.0,0.0,0,0,0,0,0
76,339.0,24.0,0.0,0.0,0.0,56.0,46.0,54.0,44.0,82.0,52.0,74.0,68.0,0.0,0,0,0,0,0
76,330.0,22.0,9.0,0.0,0.0,56.0,43.0,43.0,51.0,86.0,51.0,73.0,68.0,0.0,0,0,0,0,0
79,310.0,30.0,19.0,0.0,0.0,56.0,34.0,48.0,44.0,81.0,66.0,70.0,70.0,0.0,0,0,0,0,0
77,295.0,23.0,0.0,0.0,0.0,56.0,39.0,50.0,51.0,86.0,48.0,74.0,70.0,0.0,0,0,0,0,0
76,294.0,29.0,0.0,0.0,0.0,55.0,38.0,42.0,38.0,78.0,66.0,74.0,64.0,0.0,0,0,0,0,0
76,265.0,0.0,11.0,0.0,1.0,55.0,52.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,0,0,0,0
74,298.0,25.0,0.0,0.0,0.0,55.0,40.0,39.0,40.0,80.0,65.0,67.0,70.0,0.0,0,0,0,0,0
78,305.0,23.0,3.0,0.0,0.0,55.0,51.0,62.0,55.0,83.0,52.0,64.0,71.0,0.0,0,0,0,0,0
74,292.0,22.0,61.0,0.0,0.0,55.0,47.0,55.0,50.0,84.0,57.0,68.0,68.0,0.0,0,0,0,0,0
74,291.0,24.0,0.0,0.0,0.0,55.0,40.0,42.0,41.0,81.0,48.0,75.0,71.0,0.0,0,0,0,0,0
76,320.0,23.0,0.0,0.0,0.0,55.0,43.0,43.0,51.0,86.0,47.0,68.0,72.0,0.0,0,0,0,0,0
74,330.0,25.0,0.0,0.0,0.0,54.0,44.0,41.0,46.0,83.0,61.0,66.0,69.0,0.0,0,0,0,0,0
78,334.0,22.0,72.0,0.0,0.0,54.0,48.0,54.0,50.0,83.0,54.0,70.0,65.0,0.0,0,0,0,0,0
77,320.0,23.0,0.0,0.0,0.0,54.0,39.0,50.0,51.0,84.0,53.0,72.0,64.0,0.0,0,0,0,0,0
76,315.0,29.0,1.0,0.0,0.0,54.0,35.0,44.0,45.0,81.0,62.0,67.0,70.0,0.0,0,0,0,0,0
77,358.0,24.0,0.0,0.0,0.0,54.0,39.0,44.0,45.0,84.0,65.0,72.0,75.0,0.0,0,0,0,0,0
76,293.0,23.0,0.0,0.0,0.0,54.0,36.0,39.0,40.0,80.0,58.0,72.0,70.0,0.0,0,0,0,0,0
78,305.0,28.0,11.0,0.0,0.0,54.0,41.0,43.0,46.0,78.0,63.0,70.0,68.0,0.0,0,0,0,0,0
76,301.0,23.0,89.0,1.0,3.0,54.0,44.0,48.0,46.0,80.0,57.0,66.0,73.0,0.0,0,0,0,0,0
76,305.0,30.0,21.0,0.0,0.0,54.0,31.0,48.0,46.0,80.0,64.0,72.0,65.0,0.0,0,0,0,0,0
72,330.0,23.0,19.0,0.0,0.0,53.0,41.0,43.0,44.0,84.0,48.0,72.0,66.0,0.0,0,0,0,0,0
76,318.0,23.0,3.0,0.0,0.0,53.0,42.0,50.0,54.0,82.0,52.0,72.0,64.0,0.0,0,0,0,0,0
76,283.0,27.0,14.0,0.0,0.0,53.0,38.0,39.0,41.0,76.0,66.0,72.0,64.0,0.0,0,0,0,0,0
74,318.0,30.0,15.0,0.0,0.0,53.0,40.0,41.0,45.0,79.0,65.0,68.0,67.0,0.0,0,0,0,0,0
77,300.0,26.0,0.0,0.0,0.0,53.0,44.0,41.0,48.0,81.0,53.0,69.0,71.0,0.0,0,0,0,0,0
78,320.0,22.0,62.0,0.0,0.0,53.0,48.0,54.0,54.0,86.0,47.0,68.0,68.0,0.0,0,0,0,0,0
74,308.0,0.0,1.0,0.0,0.0,53.0,42.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0,0,0,0,0
74,298.0,31.0,0.0,0.0,0.0,53.0,41.0,41.0,42.0,80.0,63.0,70.0,63.0,0.0,0,0,0,0,0
76,305.0,30.0,64.0,0.0,0.0,53.0,40.0,43.0,45.0,80.0,62.0,67.0,68.0,0.0,0,0,0,0,0
77,308.0,26.0,0.0,0.0,0.0,52.0,29.0,41.0,41.0,79.0,65.0,72.0,65.0,0.0,0,0,0,0,0
77,310.0,24.0,15.0,0.0,0.0,52.0,44.0,47.0,50.0,77.0,51.0,68.0,73.0,0.0,0,0,0,0,0
78,305.0,23.0,0.0,0.0,0.0,51.0,38.0,39.0,41.0,83.0,54.0,67.0,72.0,0.0,0,0,0,0,0
77,315.0,27.0,20.0,0.0,0.0,51.0,30.0,49.0,41.0,78.0,62.0,65.0,70.0,0.0,0,0,0,0,0
75,300.0,23.0,1.0,0.0,0.0,51.0,42.0,42.0,51.0,84.0,46.0,68.0,66.0,0.0,0,0,0,0,0
74,300.0,23.0,0.0,0.0,0.0,51.0,40.0,40.0,47.0,83.0,54.0,66.0,65.0,0.0,0,0,0,0,0
75,320.0,23.0,1.0,0.0,0.0,51.0,44.0,44.0,50.0,84.0,47.0,68.0,65.0,0.0,0,0,0,0,0
75,295.0,22.0,19.0,0.0,0.0,51.0,41.0,43.0,51.0,85.0,48.0,69.0,61.0,0.0,0,0,0,0,0
78,323.0,28.0,11.0,0.0,0.0,51.0,34.0,48.0,42.0,80.0,59.0,65.0,67.0,0.0,0,0,0,0,0
77,285.0,23.0,4.0,0.0,0.0,51.0,40.0,50.0,53.0,86.0,52.0,63.0,61.0,0.0,0,0,0,0,0
76,295.0,23.0,0.0,0.0,0.0,50.0,25.0,37.0,41.0,78.0,64.0,69.0,66.0,0.0,0,0,0,0,0
77,270.0,23.0,0.0,0.0,0.0,50.0,44.0,42.0,43.0,80.0,55.0,65.0,62.0,0.0,0,0,0,0,0
74,293.0,23.0,0.0,0.0,0.0,50.0,41.0,42.0,45.0,79.0,64.0,65.0,63.0,0.0,0,0,0,0,0
75,306.0,23.0,0.0,0.0,0.0,50.0,39.0,42.0,44.0,80.0,53.0,68.0,68.0,0.0,0,0,0,0,0
75,315.0,26.0,11.0,0.0,0.0,50.0,37.0,52.0,45.0,78.0,55.0,66.0,67.0,0.0,0,0,0,0,0
75,315.0,26.0,2.0,0.0,0.0,50.0,37.0,52.0,45.0,78.0,55.0,66.0,67.0,0.0,0,0,0,0,0
75,325.0,23.0,0.0,0.0,0.0,50.0,38.0,42.0,42.0,82.0,49.0,66.0,68.0,0.0,0,0,0,0,0
76,300.0,31.0,9.0,0.0,0.0,50.0,42.0,44.0,43.0,80.0,62.0,66.0,62.0,0.0,0,0,0,0,0
77,315.0,27.0,0.0,0.0,0.0,50.0,32.0,47.0,46.0,82.0,56.0,66.0,65.0,0.0,0,0,0,0,0
77,320.0,22.0,0.0,0.0,0.0,50.0,33.0,48.0,46.0,85.0,48.0,63.0,68.0,0.0,0,0,0,0,0
75,330.0,22.0,30.0,0.0,0.0,50.0,41.0,53.0,51.0,87.0,49.0,68.0,63.0,0.0,0,0,0,0,0
76,300.0,24.0,47.0,0.0,0.0,50.0,29.0,39.0,44.0,80.0,62.0,64.0,66.0,0.0,0,0,0,0,0
74,304.0,23.0,0.0,0.0,0.0,50.0,40.0,41.0,47.0,85.0,49.0,66.0,65.0,0.0,0,0,0,0,0
80,318.0,27.0,6.0,0.0,0.0,49.0,41.0,41.0,44.0,81.0,59.0,61.0,66.0,0.0,0,0,0,0,0
75,305.0,23.0,1.0,0.0,0.0,49.0,47.0,58.0,44.0,74.0,51.0,65.0,63.0,0.0,0,0,0,0,0
77,330.0,26.0,7.0,0.0,0.0,49.0,28.0,42.0,42.0,83.0,58.0,70.0,60.0,0.0,0,0,0,0,0
73,300.0,23.0,72.0,0.0,0.0,49.0,42.0,45.0,44.0,78.0,61.0,65.0,60.0,0.0,0,0,0,0,0
76,290.0,23.0,0.0,0.0,0.0,49.0,49.0,58.0,51.0,82.0,45.0,63.0,63.0,0.0,0,0,0,0,0
78,310.0,23.0,0.0,0.0,0.0,49.0,44.0,47.0,42.0,84.0,53.0,61.0,66.0,0.0,0,0,0,0,0
76,279.0,23.0,0.0,0.0,0.0,49.0,48.0,58.0,49.0,81.0,50.0,63.0,64.0,0.0,0,0,0,0,0
77,270.0,25.0,15.0,0.0,0.0,48.0,41.0,49.0,43.0,80.0,52.0,61.0,66.0,0.0,0,0,0,0,0
76,316.0,22.0,0.0,0.0,0.0,48.0,41.0,40.0,42.0,81.0,45.0,67.0,68.0,0.0,0,0,0,0,0
78,307.0,23.0,0.0,0.0,0.0,48.0,29.0,49.0,45.0,78.0,49.0,63.0,70.0,0.0,0,0,0,0,0
75,306.0,26.0,0.0,0.0,0.0,48.0,39.0,39.0,41.0,77.0,53.0,70.0,64.0,0.0,0,0,0,0,0
73,318.0,22.0,7.0,0.0,0.0,48.0,44.0,55.0,50.0,71.0,55.0,64.0,66.0,0.0,0,0,0,0,0
74,302.0,23.0,0.0,0.0,0.0,48.0,49.0,50.0,47.0,85.0,55.0,59.0,57.0,0.0,0,0,0,0,0
79,322.0,23.0,1.0,0.0,0.0,47.0,36.0,44.0,43.0,79.0,54.0,67.0,62.0,0.0,0,0,0,0,0
79,365.0,23.0,1.0,0.0,0.0,47.0,39.0,48.0,39.0,85.0,50.0,62.0,63.0,0.0,0,0,0,0,0
75,310.0,26.0,0.0,0.0,0.0,47.0,40.0,40.0,43.0,81.0,48.0,66.0,64.0,0.0,0,0,0,0,0
75,293.0,26.0,6.0,0.0,0.0,47.0,39.0,41.0,42.0,78.0,53.0,66.0,65.0,0.0,0,0,0,0,0
75,304.0,26.0,0.0,0.0,0.0,46.0,38.0,38.0,40.0,79.0,61.0,63.0,59.0,0.0,0,0,0,0,0
75,302.0,23.0,29.0,0.0,0.0,46.0,48.0,56.0,41.0,82.0,44.0,65.0,64.0,0.0,0,0,0,0,0
79,331.0,27.0,10.0,0.0,0.0,46.0,28.0,40.0,42.0,82.0,57.0,61.0,62.0,0.0,0,0,0,0,0
76,290.0,23.0,27.0,0.0,0.0,46.0,43.0,50.0,46.0,75.0,54.0,64.0,60.0,0.0,0,0,0,0,0
76,305.0,23.0,2.0,0.0,0.0,46.0,48.0,55.0,51.0,73.0,52.0,60.0,61.0,0.0,0,0,0,0,0
76,310.0,25.0,0.0,0.0,0.0,46.0,39.0,39.0,41.0,79.0,53.0,64.0,63.0,0.0,0,0,0,0,0
76,310.0,25.0,0.0,0.0,0.0,46.0,39.0,39.0,41.0,79.0,53.0,64.0,63.0,0.0,0,0,0,0,0
76,310.0,25.0,2.0,0.0,0.0,46.0,39.0,39.0,41.0,79.0,53.0,64.0,63.0,0.0,0,0,0,0,0
76,310.0,25.0,24.0,0.0,0.0,46.0,39.0,39.0,41.0,79.0,53.0,64.0,63.0,0.0,0,0,0,0,0
78,308.0,23.0,0.0,0.0,0.0,45.0,39.0,50.0,48.0,75.0,46.0,64.0,66.0,0.0,0,0,0,0,0
76,316.0,25.0,0.0,0.0,0.0,45.0,30.0,46.0,46.0,83.0,48.0,61.0,60.0,0.0,0,0,0,0,0
78,296.0,24.0,4.0,0.0,0.0,45.0,44.0,53.0,47.0,78.0,48.0,61.0,61.0,0.0,0,0,0,0,0
75,324.0,24.0,12.0,0.0,0.0,44.0,38.0,39.0,41.0,82.0,50.0,60.0,64.0,0.0,0,0,0,0,0
