Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTHP,PTAS,PTAM,PTAD,PTUP,PPLA,PTOR,PBRS
0,0.0,0.0,21.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,176.0,7.0,14.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,96.0,0.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,62.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,94.0,0.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,32.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,86.0,0.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,184.0,3.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,66.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,83.0,0.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,97.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,55.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,97.0,2.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,3.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,107.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,60.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,34.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,24.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,53.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,167.0,1.0,13.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,12.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,51.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,87.0,0.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,57.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,76.0,0.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,21.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,19.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,99.0,0.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,60.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,13.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,14.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,60.0,0.0,1.0,72.0,40.0,35.0,42.0,59.0,82.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,49.0,49.0,45.0,53.0,69.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,67.0,49.0,53.0,49.0,45.0,74.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,65.0,59.0,62.0,59.0,58.0,60.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,70.0,68.0,56.0,59.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,60.0,62.0,59.0,58.0,59.0,49.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,72.0,70.0,74.0,48.0,46.0,75.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,37.0,32.0,47.0,55.0,60.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,66.0,0.0,0.0,59.0,37.0,32.0,47.0,55.0,60.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,60.0,67.0,61.0,60.0,50.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,59.0,40.0,48.0,47.0,54.0,60.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,21.0,0.0,0.0,58.0,40.0,38.0,43.0,54.0,69.0,73.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,66.0,69.0,67.0,55.0,51.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,54.0,47.0,45.0,47.0,54.0,50.0,77.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,53.0,58.0,59.0,59.0,54.0,44.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,50.0,45.0,49.0,48.0,56.0,57.0,76.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,40.0,44.0,52.0,45.0,74.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,38.0,52.0,40.0,44.0,55.0,27.0,79.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,34.0,41.0,28.0,44.0,65.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,158.0,3.0,11.0,98.0,53.0,58.0,59.0,65.0,98.0,99.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,97.0,2.0,4.0,97.0,69.0,70.0,67.0,56.0,96.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,92.0,0.0,4.0,95.0,95.0,94.0,95.0,63.0,80.0,97.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,107.0,0.0,6.0,95.0,81.0,83.0,77.0,68.0,88.0,96.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,99.0,0.0,3.0,93.0,76.0,76.0,74.0,70.0,86.0,93.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,1.0,93.0,67.0,66.0,64.0,55.0,92.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,176.0,7.0,14.0,92.0,47.0,44.0,52.0,63.0,94.0,96.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,40.0,41.0,55.0,94.0,94.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,105.0,0.0,4.0,91.0,41.0,42.0,40.0,65.0,95.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,184.0,3.0,15.0,90.0,54.0,55.0,54.0,62.0,88.0,92.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,66.0,0.0,0.0,89.0,74.0,76.0,75.0,65.0,80.0,92.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,86.0,0.0,3.0,88.0,80.0,76.0,75.0,70.0,74.0,97.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,55.0,0.0,0.0,88.0,55.0,50.0,62.0,59.0,86.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,83.0,0.0,2.0,87.0,44.0,48.0,45.0,65.0,88.0,95.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,94.0,0.0,2.0,87.0,49.0,48.0,57.0,58.0,89.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,76.0,0.0,2.0,87.0,45.0,40.0,43.0,64.0,93.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,96.0,0.0,3.0,86.0,62.0,61.0,60.0,60.0,87.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,24.0,0.0,0.0,84.0,49.0,55.0,49.0,60.0,85.0,89.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,63.0,64.0,65.0,53.0,85.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,45.0,0.0,0.0,83.0,60.0,60.0,59.0,60.0,75.0,93.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,87.0,0.0,3.0,83.0,51.0,54.0,55.0,58.0,82.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,57.0,0.0,2.0,83.0,58.0,56.0,55.0,59.0,76.0,92.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,77.0,0.0,1.0,82.0,67.0,68.0,67.0,53.0,79.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,54.0,0.0,1.0,81.0,48.0,47.0,56.0,57.0,80.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,30.0,0.0,0.0,81.0,53.0,50.0,53.0,58.0,79.0,89.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,81.0,52.0,53.0,56.0,58.0,80.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,167.0,1.0,13.0,80.0,58.0,62.0,59.0,59.0,78.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,31.0,0.0,0.0,79.0,58.0,57.0,59.0,58.0,73.0,89.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,50.0,51.0,58.0,59.0,77.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,107.0,0.0,3.0,79.0,58.0,58.0,60.0,60.0,71.0,91.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,60.0,0.0,1.0,79.0,79.0,79.0,75.0,65.0,72.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,51.0,0.0,1.0,78.0,41.0,44.0,42.0,64.0,86.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,33.0,0.0,0.0,78.0,47.0,50.0,52.0,65.0,69.0,94.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,69.0,0.0,1.0,78.0,60.0,63.0,60.0,59.0,79.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,97.0,0.0,2.0,77.0,38.0,40.0,36.0,55.0,87.0,89.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,69.0,0.0,1.0,77.0,37.0,31.0,44.0,54.0,87.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,14.0,0.0,0.0,76.0,49.0,53.0,54.0,60.0,71.0,91.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,53.0,0.0,1.0,76.0,65.0,63.0,65.0,44.0,83.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,41.0,40.0,46.0,58.0,84.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,76.0,41.0,40.0,46.0,58.0,84.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,16.0,0.0,0.0,76.0,41.0,40.0,46.0,58.0,84.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,9.0,0.0,0.0,75.0,42.0,46.0,47.0,56.0,78.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,16.0,0.0,0.0,75.0,67.0,68.0,65.0,57.0,60.0,93.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,46.0,0.0,0.0,75.0,54.0,53.0,55.0,56.0,78.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,75.0,66.0,64.0,66.0,55.0,70.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,74.0,70.0,72.0,70.0,62.0,67.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,74.0,71.0,70.0,71.0,59.0,70.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,77.0,0.0,2.0,74.0,33.0,37.0,36.0,50.0,87.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,73.0,52.0,55.0,56.0,52.0,79.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,55.0,54.0,55.0,62.0,67.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,52.0,52.0,58.0,48.0,66.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,23.0,0.0,0.0,73.0,52.0,52.0,58.0,48.0,66.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,60.0,0.0,1.0,72.0,40.0,35.0,42.0,59.0,82.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,16.0,0.0,0.0,72.0,70.0,70.0,69.0,64.0,64.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,19.0,0.0,0.0,72.0,64.0,65.0,65.0,55.0,67.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,45.0,40.0,48.0,53.0,77.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,57.0,0.0,1.0,71.0,42.0,41.0,47.0,56.0,75.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,34.0,0.0,0.0,70.0,45.0,46.0,50.0,58.0,70.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,49.0,47.0,53.0,57.0,68.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,12.0,0.0,0.0,70.0,50.0,47.0,53.0,57.0,66.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,47.0,40.0,49.0,54.0,71.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,70.0,48.0,46.0,54.0,58.0,66.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,49.0,49.0,45.0,53.0,69.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,21.0,0.0,0.0,69.0,66.0,60.0,63.0,48.0,60.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,46.0,42.0,47.0,57.0,72.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,62.0,0.0,1.0,68.0,70.0,67.0,68.0,63.0,56.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,9.0,0.0,0.0,67.0,52.0,55.0,52.0,61.0,63.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,67.0,63.0,68.0,63.0,64.0,58.0,89.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,67.0,49.0,53.0,49.0,45.0,74.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,43.0,0.0,0.0,67.0,49.0,48.0,56.0,60.0,70.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,67.0,58.0,57.0,55.0,63.0,57.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,71.0,63.0,57.0,62.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,35.0,46.0,50.0,70.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,66.0,56.0,54.0,57.0,53.0,65.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,32.0,0.0,0.0,66.0,48.0,45.0,49.0,52.0,72.0,81.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,66.0,48.0,45.0,49.0,52.0,72.0,81.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,66.0,60.0,59.0,56.0,51.0,55.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,65.0,59.0,62.0,59.0,58.0,60.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,70.0,68.0,56.0,59.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,53.0,54.0,56.0,55.0,67.0,77.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,61.0,70.0,61.0,64.0,53.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,65.0,54.0,52.0,49.0,56.0,60.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,55.0,55.0,55.0,55.0,60.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,65.0,56.0,55.0,51.0,57.0,65.0,85.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,50.0,49.0,52.0,54.0,62.0,83.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,64.0,45.0,44.0,48.0,53.0,56.0,87.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,16.0,0.0,0.0,64.0,50.0,47.0,52.0,48.0,76.0,73.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,40.0,0.0,0.0,64.0,54.0,54.0,52.0,54.0,54.0,88.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,33.0,0.0,0.0,63.0,57.0,54.0,58.0,52.0,58.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,63.0,50.0,52.0,50.0,45.0,64.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,13.0,0.0,0.0,63.0,57.0,60.0,57.0,52.0,61.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,54.0,50.0,52.0,45.0,69.0,75.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,48.0,47.0,49.0,55.0,64.0,81.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,46.0,50.0,49.0,50.0,58.0,82.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,14.0,0.0,0.0,62.0,82.0,82.0,82.0,50.0,41.0,80.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,62.0,46.0,48.0,49.0,51.0,66.0,77.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,61.0,64.0,65.0,58.0,55.0,46.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,60.0,62.0,59.0,58.0,59.0,49.0,84.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,72.0,70.0,74.0,48.0,46.0,75.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,60.0,54.0,54.0,56.0,53.0,56.0,79.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,54.0,56.0,53.0,56.0,79.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,37.0,32.0,47.0,55.0,60.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,0.0,66.0,0.0,0.0,59.0,37.0,32.0,47.0,55.0,60.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0
