Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PJMP,PCOD
75,193.0,29.0,25.0,0.0,0.0,57.0,71.0,72.0,78.0,51.0,72.0,68.0,0.0,0.0,0,0,0,0.0,63.0,0
71,200.0,0.0,1.0,0.0,0.0,57.0,78.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
75,210.0,28.0,13.0,0.0,0.0,57.0,80.0,75.0,78.0,49.0,59.0,58.0,0.0,0.0,0,0,0,0.0,87.0,0
74,215.0,23.0,0.0,0.0,0.0,57.0,81.0,80.0,73.0,48.0,45.0,69.0,0.0,0.0,0,0,0,0.0,74.0,0
71,175.0,22.0,0.0,0.0,0.0,56.0,92.0,89.0,85.0,38.0,39.0,55.0,0.0,0.0,0,0,0,0.0,75.0,0
71,185.0,31.0,0.0,0.0,0.0,56.0,81.0,71.0,80.0,42.0,59.0,64.0,0.0,0.0,0,0,0,0.0,75.0,0
70,170.0,29.0,2.0,0.0,0.0,56.0,86.0,82.0,79.0,41.0,57.0,59.0,0.0,0.0,0,0,0,0.0,72.0,0
72,202.0,24.0,0.0,0.0,0.0,56.0,81.0,75.0,74.0,48.0,62.0,62.0,0.0,0.0,0,0,0,0.0,76.0,0
70,180.0,22.0,22.0,0.0,0.0,55.0,78.0,81.0,79.0,44.0,50.0,60.0,0.0,0.0,0,0,0,0.0,74.0,0
74,205.0,23.0,56.0,0.0,1.0,55.0,75.0,78.0,81.0,50.0,50.0,61.0,0.0,0.0,0,0,0,0.0,74.0,0
72,195.0,24.0,2.0,0.0,0.0,55.0,79.0,71.0,74.0,49.0,52.0,63.0,0.0,0.0,0,0,0,0.0,78.0,0
69,172.0,22.0,2.0,0.0,0.0,55.0,89.0,90.0,86.0,40.0,40.0,52.0,0.0,0.0,0,0,0,0.0,79.0,0
69,180.0,22.0,0.0,0.0,0.0,55.0,88.0,88.0,87.0,39.0,42.0,56.0,0.0,0.0,0,0,0,0.0,69.0,0
71,190.0,23.0,3.0,0.0,0.0,55.0,83.0,84.0,83.0,47.0,44.0,58.0,0.0,0.0,0,0,0,0.0,75.0,0
74,184.0,23.0,2.0,0.0,0.0,54.0,79.0,84.0,82.0,48.0,44.0,52.0,0.0,0.0,0,0,0,0.0,81.0,0
72,185.0,27.0,0.0,0.0,0.0,54.0,71.0,73.0,71.0,43.0,61.0,66.0,0.0,0.0,0,0,0,0.0,79.0,0
72,185.0,27.0,3.0,0.0,0.0,54.0,71.0,73.0,71.0,43.0,61.0,66.0,0.0,0.0,0,0,0,0.0,79.0,0
73,200.0,34.0,0.0,0.0,0.0,54.0,78.0,72.0,76.0,46.0,52.0,66.0,0.0,0.0,0,0,0,0.0,73.0,0
73,200.0,34.0,2.0,0.0,0.0,54.0,78.0,72.0,76.0,46.0,52.0,66.0,0.0,0.0,0,0,0,0.0,73.0,0
68,170.0,26.0,0.0,0.0,0.0,54.0,75.0,75.0,75.0,51.0,54.0,67.0,0.0,0.0,0,0,0,0.0,72.0,0
74,205.0,26.0,2.0,0.0,0.0,54.0,79.0,76.0,80.0,49.0,55.0,67.0,0.0,0.0,0,0,0,0.0,64.0,0
71,185.0,0.0,0.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,0.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,0.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,17.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,18.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,0.0,0.0,1.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,4.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
71,185.0,0.0,2.0,0.0,0.0,54.0,77.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
72,195.0,29.0,10.0,0.0,0.0,53.0,79.0,76.0,75.0,46.0,52.0,59.0,0.0,0.0,0,0,0,0.0,74.0,0
72,195.0,29.0,0.0,0.0,0.0,53.0,79.0,76.0,75.0,46.0,52.0,59.0,0.0,0.0,0,0,0,0.0,74.0,0
71,180.0,22.0,4.0,0.0,0.0,53.0,87.0,87.0,86.0,41.0,43.0,53.0,0.0,0.0,0,0,0,0.0,66.0,0
72,186.0,25.0,9.0,0.0,0.0,53.0,87.0,76.0,76.0,43.0,55.0,56.0,0.0,0.0,0,0,0,0.0,81.0,0
69,185.0,23.0,0.0,0.0,0.0,52.0,80.0,75.0,80.0,44.0,45.0,56.0,0.0,0.0,0,0,0,0.0,85.0,0
72,207.0,28.0,12.0,0.0,0.0,52.0,70.0,69.0,72.0,52.0,60.0,68.0,0.0,0.0,0,0,0,0.0,67.0,0
70,196.0,23.0,0.0,0.0,0.0,52.0,83.0,84.0,80.0,41.0,47.0,58.0,0.0,0.0,0,0,0,0.0,68.0,0
76,200.0,24.0,0.0,0.0,0.0,52.0,89.0,88.0,76.0,42.0,40.0,55.0,0.0,0.0,0,0,0,0.0,77.0,0
70,184.0,22.0,0.0,0.0,0.0,52.0,90.0,89.0,82.0,44.0,42.0,50.0,0.0,0.0,0,0,0,0.0,70.0,0
72,190.0,23.0,2.0,0.0,0.0,51.0,77.0,75.0,81.0,50.0,50.0,56.0,0.0,0.0,0,0,0,0.0,69.0,0
70,177.0,29.0,0.0,0.0,0.0,51.0,75.0,71.0,74.0,47.0,57.0,62.0,0.0,0.0,0,0,0,0.0,75.0,0
76,209.0,27.0,9.0,0.0,0.0,51.0,74.0,70.0,77.0,52.0,60.0,60.0,0.0,0.0,0,0,0,0.0,64.0,0
73,205.0,28.0,0.0,0.0,0.0,51.0,75.0,68.0,71.0,45.0,64.0,63.0,0.0,0.0,0,0,0,0.0,72.0,0
73,190.0,25.0,0.0,0.0,0.0,51.0,83.0,70.0,75.0,47.0,49.0,54.0,0.0,0.0,0,0,0,0.0,79.0,0
72,175.0,25.0,76.0,0.0,4.0,51.0,76.0,78.0,74.0,48.0,52.0,58.0,0.0,0.0,0,0,0,0.0,75.0,0
71,192.0,28.0,0.0,0.0,0.0,51.0,68.0,72.0,77.0,44.0,61.0,62.0,0.0,0.0,0,0,0,0.0,67.0,0
72,200.0,27.0,5.0,0.0,0.0,50.0,76.0,75.0,71.0,47.0,58.0,61.0,0.0,0.0,0,0,0,0.0,68.0,0
74,205.0,21.0,0.0,0.0,0.0,49.0,72.0,69.0,78.0,48.0,56.0,59.0,0.0,0.0,0,0,0,0.0,68.0,0
74,179.0,21.0,8.0,0.0,0.0,49.0,77.0,79.0,71.0,43.0,46.0,54.0,0.0,0.0,0,0,0,0.0,77.0,0
71,210.0,23.0,1.0,0.0,0.0,48.0,79.0,72.0,79.0,51.0,46.0,50.0,0.0,0.0,0,0,0,0.0,69.0,0
74,205.0,30.0,0.0,0.0,0.0,48.0,70.0,69.0,74.0,48.0,51.0,58.0,0.0,0.0,0,0,0,0.0,70.0,0
76,212.0,24.0,0.0,0.0,0.0,47.0,73.0,71.0,71.0,48.0,54.0,57.0,0.0,0.0,0,0,0,0.0,73.0,0
76,212.0,24.0,0.0,0.0,0.0,47.0,73.0,71.0,71.0,48.0,54.0,57.0,0.0,0.0,0,0,0,0.0,73.0,0
76,212.0,24.0,0.0,0.0,0.0,47.0,73.0,71.0,71.0,48.0,54.0,57.0,0.0,0.0,0,0,0,0.0,73.0,0
76,212.0,24.0,44.0,0.0,2.0,47.0,73.0,71.0,71.0,48.0,54.0,57.0,0.0,0.0,0,0,0,0.0,73.0,0
76,212.0,24.0,0.0,0.0,0.0,47.0,73.0,71.0,71.0,48.0,54.0,57.0,0.0,0.0,0,0,0,0.0,73.0,0
73,191.0,26.0,2.0,0.0,0.0,47.0,75.0,72.0,75.0,41.0,49.0,59.0,0.0,0.0,0,0,0,0.0,66.0,0
74,205.0,25.0,0.0,0.0,0.0,46.0,70.0,72.0,73.0,46.0,55.0,55.0,0.0,0.0,0,0,0,0.0,69.0,0
71,176.0,26.0,2.0,0.0,0.0,44.0,68.0,69.0,71.0,39.0,51.0,56.0,0.0,0.0,0,0,0,0.0,73.0,0
71,176.0,26.0,0.0,0.0,0.0,44.0,68.0,69.0,71.0,39.0,51.0,56.0,0.0,0.0,0,0,0,0.0,73.0,0
0,0.0,0.0,38.0,1.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,59.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,54.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,9.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,30.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,61.0,1.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,30.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,10.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,78.0,0.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,27.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,83.0,1.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,30.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,21.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,23.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,17.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,10.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,48.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,34.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,17.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,18.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,27.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,85.0,2.0,6.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,6.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,56.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,33.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,20.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,29.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,41.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,78.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,38.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,16.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,67.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,35.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,38.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,23.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,39.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,18.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,65.0,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,30.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,38.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,78.0,3.0,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,66.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,44.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,39.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,48.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,5.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,13.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,67.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,40.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,18.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,76.0,0.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,7.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,42.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,27.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,22.0,1.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,8.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,2.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,123.0,3.0,8.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,39.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,116.0,1.0,6.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,12.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,1.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,94.0,0.0,5.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
