Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PresID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Hometown,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Buddington,Dave,Springfield,13,315,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Shelley,Ronnie,Troy,13,316,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Schroder,Stefan,Pacific,13,317,1970,K,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Stevens,Dick,Baylor,13,318,1970,T,,,,,,,,1970.0,1974.0,0.0,0.0,0.0,11.0,NFL,,,,,,False
Weeks,Marvin,Alcorn St.,15,372,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Delsignore,Dave,Youngstown St.,15,373,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Vest,Jim,Washington St.,15,374,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Barakat,Maher,South Dakota Tech,15,375,1970,K,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Mauney,Keith,Princeton,15,376,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Muir,Warren,South Carolina,15,377,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Sharp,Dave,Stanford,15,378,1970,T,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Childs,Eugene,Texas-El Paso,15,379,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Dumont,Glen,American Int.,14,364,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Keppy,Glen,WisconsinâPlatteville,15,365,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Abraira,Phil,Florida St.,15,366,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hauser,Pat,East Tennessee St.,15,367,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Schoolfield,Kent,Florida A&M,15,368,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Farris,Dave,Central Michigan,15,369,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Wilson,Ron,Western Illinois,15,370,1970,WR,,,,,,73.0,202.0,1970.0,,0.0,0.0,0.0,,NFL,,,FL,https://en.wikipedia.org/wiki/Ray_Wilson_(American_football),,False
Carlos,John,San Jose St.,15,371,1970,WR,,,,,,77.0,248.0,1970.0,,0.0,0.0,0.0,,NFL,,,MN,https://en.wikipedia.org/wiki/John_Carlson_(American_football),,False
Moro,Tony,Dayton,14,355,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Curtis,Tom,Michigan,14,356,1970,DB,,,,,,73.0,196.0,1970.0,1971.0,0.0,0.0,0.0,6.0,NFL,,,OH,https://en.wikipedia.org/wiki/Tom_Curtis_(American_football),,False
Little,John,Oklahoma St.,14,358,1970,DT,,,,,,75.0,241.0,1970.0,1977.0,0.0,0.0,2.0,25.0,NFL,,,LA,https://en.wikipedia.org/wiki/John_Little_(American_football),,False
Tharpe,Jim,,14,359,1970,LB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Geddes,Bob,UCLA,14,360,1970,LB,,,,,,,,1970.0,1975.0,0.0,0.0,0.0,7.0,NFL,,,,,,False
Martin,Julian,North Carolina Central,14,361,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Riley,John,Auburn,14,362,1970,K,,,,,,76.0,238.0,1970.0,,0.0,0.0,0.0,,NFL,,,IL,https://en.wikipedia.org/wiki/John_Foley_(American_football),,False
Spinks,Tommy,Louisiana Tech,14,363,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
King,Jack,Clemson,14,347,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Jack_Lang_(American_football),,False
Sutherland,Doug,WisconsinâSuperior,14,348,1970,DT,,,,,,75.0,250.0,1970.0,1981.0,0.0,0.0,7.0,51.0,NFL,,,WI,https://en.wikipedia.org/wiki/Doug_Sutherland_(American_football),,False
Slipp,Jeff,BYU,14,349,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Brand,Rodney,Arkansas,14,350,1970,C,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Wald,Chuck,North Dakota St.,14,351,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Rasmussen,Clair,WisconsinâOshkosh,14,352,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Lints,Bob,Eastern Michigan,14,353,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Caldwell,Tyrone,South Carolina St.,14,354,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Heacock,Jim,Muskingum,16,405,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Green,Mike,Nebraska,16,406,1970,RB,10568.0,,,,plpo_GreenMike,72.0,195.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Ruston, Louisiana",https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Packvbears.jpg/250px-Packvbears.jpg,,False
Bushore,Steve,Emporia St.,16,407,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Maitland,Jack,Williams,16,408,1970,RB,,,,,,,,1970.0,1972.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Todd,Jerry,Memphis,16,409,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Redebaugh,John,Bemidji St.,16,410,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hill,Seabern,Arizona St.,16,411,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Reichardt,Roland,West Texas A&M,16,412,1970,K,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Ely,Larry,Iowa,16,397,1970,LB,,,,,,74.0,265.0,1970.0,1975.0,0.0,0.0,1.0,10.0,NFL,,,OH,https://en.wikipedia.org/wiki/Larry_Lee_(American_football),,False
Fowler,Gary,California,16,398,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Perkins,Produs,Livingstone,16,399,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Gaspar,Cliff,Grambling St.,16,400,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Stewart,Bobby,Northern Arizona,16,401,1970,QB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Nolting,Vic,,16,402,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Parnell,Steve,Massachusetts,16,403,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Myers,Chris,Kenyon,16,404,1970,WR,2782.0,,,,plpo_MyersChris,76.0,290.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Miami, Florida",https://en.wikipedia.org/wiki/Chris_Myers_(American_football),,False
Francis,Bennie,Chadron St.,15,388,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Liggett,Bob,Nebraska,15,389,1970,DT,,,,,,,,1970.0,1970.0,0.0,0.0,0.0,1.0,NFL,,,,,,False
Helterbran,Bob,North Texas,16,390,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Yanossy,Frank,Tennessee,16,391,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Williams,Charlie,Tennessee St.,16,393,1970,G,,,,,,72.0,204.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Detroit, Michigan",https://en.wikipedia.org/wiki/Charlie_Williams_(American_football),,False
Davis,Larry,Rice,16,394,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
McDaniel,Otis,Tuskegee,16,395,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Uperesa,Tuufuli,Montana,16,396,1970,G,,,,,,,,1970.0,1971.0,0.0,0.0,0.0,1.0,NFL,,,,,,False
Carter,Mike,Sacramento St.,15,380,1970,WR,,,,,,73.0,210.0,1970.0,1972.0,0.0,0.0,0.0,0.0,NFL,,,AR,https://en.wikipedia.org/wiki/Mike_Carter_(American_football),,False
Lewandowsky,Vic,Holy Cross,15,381,1970,C,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Gary,Philip,Kentucky St.,15,382,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Haney,Bob,Idaho,15,383,1970,T,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Bob_Carey_(American_football),,False
Bayless,Tom,Purdue,15,384,1970,DT,,,,,,,,1970.0,1970.0,0.0,0.0,0.0,1.0,NFL,,,,,,False
Homoly,Guy,Illinois St.,15,385,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Azam,Dag,West Texas A&M,15,386,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
DeLong,Ken,Tennessee,15,387,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Patterson,Glenn,Nebraska,17,438,1970,C,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Stolberg,Eric,Indiana,17,439,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Beard,Dick,Kentucky,17,440,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Healy,Brian,Michigan,17,441,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,MA,https://en.wikipedia.org/wiki/Brian_Kelly_(American_football_coach),,False
Jenkins,Rayford,Alcorn St.,17,442,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Oriard,Mike,Notre Dame,5,130,1970,C,,,,,,76.0,223.0,1970.0,1973.0,0.0,0.0,0.0,8.0,NFL,,,"Spokane, Washington",,,False
Barrera,Manuel,Kansas St.,6,131,1970,LB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Campbell,Dave,Auburn,6,132,1970,DE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,MA,https://en.wikipedia.org/wiki/Dave_Campbell_(American_football),,False
Fagan,Julian,Mississippi,17,430,1970,P,,,,,,,,1970.0,1973.0,0.0,0.0,0.0,7.0,NFL,,,,,,False
Sanks,Dave,Louisville,17,431,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Krause,Larry,St. Norbert,17,432,1970,RB,,,,,,,,1970.0,1974.0,0.0,0.0,0.0,1.0,NFL,,,,,,False
Maxfield,Earl,Baylor,17,433,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Pearman,Alvin,Colgate,17,434,1970,WR,,,,,,70.0,204.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Princeton, New",,,False
Marshall,Jesse,Centenary,17,435,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Tabb,Charles,McMurry,17,436,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Charles_Cobb_(American_football),,False
Crenshaw,Don,USC,17,437,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Bevan,George,LSU,17,421,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Powell,Cliff,Arkansas,17,423,1970,LB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Sizelove,Mike,Idaho,17,424,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Culton,Mike,La Verne,17,425,1970,P,,,,,,76.0,272.0,1970.0,,0.0,0.0,0.0,,NFL,,,NC,https://en.wikipedia.org/wiki/Mike_Sutton_(American_football),,False
Wyatt,Doug,Tulsa,17,426,1970,DB,,,,,,,,1970.0,1974.0,0.0,0.0,3.0,19.0,NFL,,,,,,False
Kalfoss,Frank,Montana St.,17,427,1970,K,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Bell,Bill,Kansas,17,428,1970,K,,,,,,72.0,192.0,1970.0,1973.0,0.0,0.0,0.0,3.0,NFL,,,KY,https://en.wikipedia.org/wiki/Bill_Bell_(American_football),,False
Breaux,Walter,Grambling St.,17,429,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Ross,Randy,Kansas St.,16,413,1970,LB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Roth,Tim,South Dakota St.,16,414,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Tim_Rose_(American_football),,False
Key,Harry,Miss. Valley St.,17,415,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Brunson,Joe,Furman,17,416,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Cerone,Bruce,Emporia St.,17,417,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Herard,Claude,Mississippi,17,418,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Myles,George,Morris Brown,17,419,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Killingsworth,Joe,Oklahoma,17,420,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Griffin,Danny,Texas-Arlington,7,157,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Scott,Jake,Georgia,7,159,1970,DB,,,,,,77.0,295.0,1970.0,1978.0,2.0,5.0,9.0,88.0,NFL,,,"Lewiston, Idaho",https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Jake-Scott-TitansvsPackers-Nov-2-08.jpg/250px-Jake-Scott-TitansvsPackers-Nov-2-08.jpg,,False
Lawson,Odell,Langston,7,160,1970,RB,,,,,,74.0,218.0,1970.0,1974.0,0.0,0.0,0.0,2.0,NFL,,,"Ponca City, Oklahoma",,,False
Fowler,Wayne,Richmond,7,161,1970,C,,,,,,75.0,260.0,1970.0,1970.0,0.0,0.0,0.0,2.0,NFL,,,"Baltimore, Maryland",,,False
Provost,Ted,Ohio St.,7,162,1970,DB,,,,,,74.0,195.0,1970.0,1971.0,0.0,0.0,0.0,5.0,NFL,,,"Navarre, Ohio",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Alexander,Glenn,Grambling St.,3,67,1970,WR,,,,,,75.0,205.0,1970.0,1970.0,0.0,0.0,0.0,0.0,NFL,,,"New Orleans, Louisiana",,,False
Harris,Eric,Colorado,3,69,1970,DB,,,,,,75.0,198.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Memphis, Tennessee",https://en.wikipedia.org/wiki/Eric_Harris_(American_football),https://www.pro-football-reference.com/req/20230307/images/headshots/HarrEr00_2024.jpg,False
Onkotz,Dennis,Penn St.,3,72,1970,LB,,,,,,73.0,220.0,1970.0,1970.0,0.0,0.0,0.0,3.0,NFL,,,"Northampton, Pennsylvania",,,False
Terry,Tony,USC,6,149,1970,DT,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Stewart,Terry,Arkansas,6,150,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Cilek,Mike,Iowa,6,151,1970,QB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,ID,https://en.wikipedia.org/wiki/Mike_Riley_(American_football),,False
Marshall,Randy,Linfield,6,152,1970,DE,,,,,,77.0,237.0,1970.0,1971.0,0.0,0.0,0.0,4.0,NFL,,,"Oregon City, Oregon",,,False
Toomay,Pat,Vanderbilt,6,153,1970,DE,,,,,,77.0,247.0,1970.0,1979.0,0.0,0.0,5.0,44.0,NFL,,,"Pomona, California",,,False
Wyatt,Alvin,Bethune-Cookman,6,154,1970,DB,,,,,,70.0,184.0,1970.0,1973.0,0.0,0.0,1.0,12.0,NFL,,,"Jacksonville, Florida",,,False
Kegler,Clarence,South Carolina St.,6,155,1970,T,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hews,Bob,Princeton,6,156,1970,T,,,,,,,,1970.0,1971.0,0.0,0.0,0.0,1.0,NFL,,,OH,https://en.wikipedia.org/wiki/Bob_Haas_(American_football),,False
Mosier,John,Kansas,6,141,1970,TE,,,,,,75.0,220.0,1970.0,1972.0,0.0,0.0,0.0,1.0,NFL,,,"Wichita Falls, Texas",https://en.wikipedia.org/wiki/John_Mosier_(American_football),,False
Miller,Duane,Drake,6,142,1970,WR,,,,,,70.0,172.0,1970.0,,0.0,0.0,0.0,,NFL,,,FL,https://en.wikipedia.org/wiki/Dan_Miller_(American_football),,False
Herron,Mack,Kansas St.,6,143,1970,RB,,,,,,65.0,170.0,1970.0,1975.0,0.0,0.0,1.0,23.0,NFL,,,"Biloxi, Mississippi",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Johnson,Benny,Johnson C. Smith,6,144,1970,DB,,,,,,71.0,178.0,1970.0,1976.0,0.0,0.0,1.0,12.0,NFL,,,"Fort Valley, Georgia",https://en.wikipedia.org/wiki/Benny_Johnson_(American_football),,False
Hunt,Ervin,Fresno St.,6,145,1970,DB,,,,,,74.0,190.0,1970.0,1970.0,0.0,0.0,0.0,2.0,NFL,,,"Fowler, California",,,False
Parks,Billy,Long Beach St.,6,146,1970,WR,,,,,,73.0,185.0,1970.0,1975.0,0.0,0.0,3.0,19.0,NFL,,,"Santa Monica, California",https://en.wikipedia.org/wiki/Billy_Parker_(American_football),,False
Butcher,Jade,Indiana,6,147,1970,WR,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Gardin,Ron,Arizona,6,148,1970,DB,,,,,,71.0,180.0,1970.0,1971.0,0.0,0.0,0.0,8.0,NFL,,,"New Haven, Connecticut",https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Gardin-Ron-1970.jpg/250px-Gardin-Ron-1970.jpg,,False
Cutburth,Bobby,Oklahoma St.,6,133,1970,QB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Edwards,Ken,Virginia Tech,6,134,1970,RB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Guthrie,Grant,Florida St.,6,135,1970,K,,,,,,72.0,210.0,1970.0,1971.0,0.0,0.0,0.0,3.0,NFL,,,"Waynesboro, Pennsylvania",,,False
Manuel,James,Toledo,6,136,1970,T,,,,,,74.0,316.0,1970.0,,0.0,0.0,0.0,,NFL,,,AL,https://en.wikipedia.org/wiki/James_Manley_(American_football),,False
Durko,Sandy,USC,6,137,1970,DB,,,,,,73.0,185.0,1970.0,1974.0,0.0,0.0,2.0,15.0,NFL,,,"Los Angeles, California",,,False
Clark,Rusty,Houston,6,138,1970,QB,,,,,,74.0,215.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Edinburg, Texas",,,False
Curchin,Jeff,Florida St.,6,139,1970,T,,,,,,79.0,260.0,1970.0,1972.0,0.0,0.0,0.0,5.0,NFL,,,"Binghamton, New",,,False
Easley,Mel,Oregon St.,6,140,1970,DB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Grant,Wes,UCLA,4,97,1970,DE,,,,,,75.0,245.0,1970.0,1973.0,0.0,0.0,0.0,3.0,NFL,,,"Los Angeles, California",,,False
Ebersole,John,Penn St.,4,98,1970,LB,,,,,,75.0,235.0,1970.0,1977.0,0.0,0.0,5.0,30.0,NFL,,,"Altoona, Pennsylvania",https://en.wikipedia.org/wiki/John_Ebersole_(American_football),,False
Stevenson,Ricky,Arizona,4,99,1970,DB,,,,,,,,1970.0,1970.0,0.0,0.0,0.0,0.0,NFL,,,,,,False
Brupbacher,Ross,Texas A&M,4,100,1970,LB,,,,,,75.0,215.0,1970.0,1976.0,0.0,0.0,3.0,29.0,NFL,,,"Lafayette, Louisiana",,,False
Fitzgerald,John,Boston Col.,4,101,1970,C,,,,,,77.0,255.0,1970.0,1980.0,0.0,0.0,8.0,55.0,NFL,,,"Southbridge, Massachusetts",https://en.wikipedia.org/wiki/John_Fitzgerald_(American_football_center),https://www.pro-football-reference.com/req/20230307/images/headshots/FitzJo00_2024.jpg,False
Farmer,George,UCLA,3,54,1970,WR,7689.0,,,,plpo_FarmerGeorge,70.0,175.0,1970.0,1975.0,0.0,0.0,4.0,21.0,NFL,,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Farmer_Ferragamo_Hill_Rams_1982_ATL.jpg/250px-Farmer_Ferragamo_Hill_Rams_1982_ATL.jpg,,False
Foley,Tim,Purdue,3,55,1970,DB,,,,,,78.0,275.0,1970.0,1980.0,0.0,1.0,8.0,55.0,NFL,,,"Cincinnati, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/TFoleywikipic.png/250px-TFoleywikipic.png,,False
Ballou,Mike,UCLA,3,56,1970,LB,,,,,,75.0,238.0,1970.0,1970.0,0.0,0.0,0.0,2.0,NFL,,,"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/c/c0/Mike_Ballou_1969.jpeg,,False
Hendren,Jerry,Idaho,4,89,1970,WR,,,,,,74.0,187.0,1970.0,1970.0,0.0,0.0,0.0,0.0,NFL,,,"Spokane, Washington",,,False
Evenson,Jim,Oregon,4,90,1970,RB,,,,,,75.0,230.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Hillsboro, Oregon",,,False
Parish,Don,Stanford,4,91,1970,LB,,,,,,73.0,220.0,1970.0,1972.0,0.0,0.0,1.0,9.0,NFL,,,"Beaumont, Texas",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Jones,Spike,Georgia,4,92,1970,P,,,,,,74.0,197.0,1970.0,1977.0,0.0,0.0,0.0,11.0,NFL,,,"Louisville, Georgia",https://en.wikipedia.org/wiki/Spike_Jones_(American_football),,False
Ellis,Ken,Southern,4,93,1970,DB,,,,,,70.0,190.0,1970.0,1979.0,1.0,2.0,6.0,56.0,NFL,,,"Woodbine, Georgia",https://en.wikipedia.org/wiki/Ken_Ellis_(American_football),,False
Maddox,Bill,Syracuse,4,94,1970,TE,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Smear,Steve,Penn St.,4,95,1970,LB,,,,,,73.0,230.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Johnstown, Pennsylvania",,,False
Butler,Skip,Texas-Arlington,4,96,1970,K,,,,,,73.0,201.0,1970.0,1977.0,0.0,0.0,0.0,13.0,NFL,,,"Gladewater, Texas",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Skip_Butler_in_1970.jpg/250px-Skip_Butler_in_1970.jpg,,False
Johnson,Curtis,Toledo,4,81,1970,DB,,,,,,73.0,196.0,1970.0,1978.0,0.0,0.0,9.0,52.0,NFL,,,"Toledo, Ohio",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Gantt,Jerry,North Carolina Central,4,82,1970,T,,,,,,,,1970.0,1970.0,0.0,0.0,0.0,2.0,NFL,,,,,,False
Ray,Eddie,LSU,4,83,1970,RB,,,,,,74.0,240.0,1970.0,1976.0,0.0,0.0,0.0,9.0,NFL,,,"Vicksburg, Mississippi",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Reed,Paul,Johnson C. Smith,4,84,1970,T,,,,,,75.0,236.0,1970.0,,0.0,0.0,0.0,,NFL,,,CA,https://en.wikipedia.org/wiki/Paul_Green_(American_football),,False
Stephen,Joe,Jackson St.,4,85,1970,G,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Lens,Greg,Trinity (TX),4,86,1970,DT,,,,,,77.0,261.0,1970.0,1971.0,0.0,0.0,1.0,8.0,NFL,,,"Marshall, Minnesota",https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Greg_Lens.png/250px-Greg_Lens.png,,False
Washington,Vic,Wyoming,4,87,1970,RB,,,,,,71.0,197.0,1970.0,1976.0,0.0,1.0,4.0,32.0,NFL,,,"Plainfield, New",,,False
Howell,Delles,Grambling St.,4,88,1970,DB,,,,,,75.0,200.0,1970.0,1975.0,0.0,0.0,4.0,25.0,NFL,,,"Vallejo, California",https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Howell-Delles-1977.jpg/250px-Howell-Delles-1977.jpg,,False
Kiner,Steve,Tennessee,3,73,1970,LB,,,,,,73.0,220.0,1970.0,1978.0,0.0,0.0,7.0,44.0,NFL,,,"Sandstone, Minnesota",https://en.wikipedia.org/wiki/Steve_King_(American_football),,False
Person,Ara,Morgan St.,3,74,1970,TE,,,,,,,,1970.0,1972.0,0.0,0.0,0.0,0.0,NFL,,,,,,False
Fox,Denton,Texas Tech,3,75,1970,DB,,,,,,75.0,200.0,1970.0,,0.0,0.0,0.0,,NFL,,,"Claude, Texas",,https://www.pro-football-reference.com/req/20230307/images/headshots/FoxxDe00_2017.jpg,False
Irons,Gerald,MD-Eastern Shore,3,76,1970,LB,,,,,,74.0,230.0,1970.0,1979.0,0.0,0.0,7.0,50.0,NFL,,,"Gary, Indiana",,,False
Burgoon,Chuck,North Park,3,77,1970,LB,,,,,,,,1970.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hadley,David,Alcorn St.,3,78,1970,DB,,,,,,69.0,186.0,1970.0,1971.0,0.0,0.0,0.0,5.0,NFL,,,"Amory, Mississippi",https://en.wikipedia.org/wiki/David_Hadley_(American_football),,False
Larson,Lynn,Kansas St.,4,79,1970,T,,,,,,76.0,254.0,1970.0,1971.0,0.0,0.0,0.0,1.0,NFL,,,"Phoenix, Arizona",,,False
George,Ed,Wake Forest,4,80,1970,T,,,,,,76.0,270.0,1970.0,1978.0,0.0,0.0,2.0,15.0,NFL,,,"Norfolk, Virginia",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Mendenhall,Ken,Oklahoma,5,116,1970,C,,,,,,75.0,242.0,1970.0,1980.0,0.0,0.0,8.0,53.0,NFL,,,"Enid, Oklahoma",https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Mendenhall-Ken-1977.jpg/250px-Mendenhall-Ken-1977.jpg,,False
