last_name,first_name,team,position,jersey,year,freshman_year,possible_draft_year,height_inches,weight,recruiting_year,recruiting_stars,recruiting_rating,national_ranking,home_city,home_state,home_country,season_year,player_id
McGary,Monte',Troy,CB,24.0,1,,,72.0,190.0,,,,,Omaha,NE,USA,2020,4031036
Shanahan,Liam,LSU,OL,56.0,4,,,77.0,304.0,,,,,Marlborough,MA,USA,2020,4031104
Stivers,John,Arizona State,TE,87.0,4,,,75.0,255.0,,,,,Pebble Beach,CA,USA,2020,4031110
Cunningham,Myron,Arkansas,OL,76.0,4,,,78.0,330.0,,,,,Warren,OH,USA,2020,4031151
Agyemang,Chris,Ball State,DL,,4,,,76.0,275.0,,,,,Billerica,MA,USA,2020,4031937
McCord,CJ,Rice,WR,20.0,4,,,73.0,181.0,,,,,Huntington Beach,CA,USA,2020,4032042
Smith,Breylin,Central Arkansas,QB,13.0,2020,,,75.0,200.0,,,,,Conway,AR,USA,2020,4032198
Crossley,Kierre,Central Arkansas,RB,21.0,2020,,,68.0,168.0,,,,,Ewa Beach,HI,USA,2020,4032201
Rainey,Brandon,The Citadel,RB,16.0,2020,,,72.0,185.0,,,,,Acworth,GA,USA,2020,4032239
Webb,Raleigh,The Citadel,WR,22.0,2020,,,74.0,195.0,,,,,Acworth,GA,USA,2020,4032247
Spencer,Donnavan,Western Carolina,RB,20.0,2020,,,70.0,190.0,,,,,Ewa Beach,HI,USA,2020,4032487
Payne,Aubry,Georgia State,TE,88.0,4,,,76.0,235.0,,,,,Locust Grove,GA,USA,2020,4032491
Patten,Daquan,Western Carolina,WR,6.0,2020,,,66.0,175.0,,,,,Columbia,SC,USA,2020,4032504
Addae,Alonzo,West Virginia,S,4.0,4,,,71.0,189.0,,,,,Pickering,ON,CAN,2020,4032518
Jeresaty,Blake,Illinois,OL,55.0,4,,,74.0,305.0,,,,,Charleston,SC,USA,2020,4032587
Burger,Josh,Texas Tech,OL,50.0,4,,,76.0,295.0,,,,,Aurora,OH,USA,2020,4032589
Horton,Mikel,Charlotte,DL,44.0,4,,,73.0,290.0,,,,,Andrews,TX,USA,2020,4032592
Draguicevich III,Oscar,Washington State,P,94.0,4,,,72.0,182.0,,,,,Hutto,TX,USA,2020,4032605
Henry,Ra'Shaun,Virginia,WR,17.0,4,,,75.0,190.0,,,,,Copperas Cove,TX,USA,2020,4032625
Collins,Nick,Missouri,RB,48.0,4,,,68.0,185.0,,,,,Columbia,MO,USA,2020,4032666
McGowen,Josh,Stephen F. Austin,RB,29.0,2020,,,69.0,202.0,,,,,Ewa Beach,HI,USA,2020,4032709
Johnson,Jahmir,Tennessee,OL,58.0,4,,,77.0,300.0,,,,,Philadelphia,PA,USA,2020,4032754
Sikes,Mason,Boise State,TE,80.0,4,,,76.0,240.0,,,,,Lumberton,TX,USA,2020,4032822
Goepferich,Dawson,Notre Dame,PK,38.0,4,,,74.0,200.0,,,,,Holt,MO,USA,2020,4033231
Pierre,Elijah,Michigan,DL,72.0,4,,,73.0,272.0,,,,,Rockland,MA,USA,2020,4033245
Pyne,Brendan,Buffalo,LB,42.0,4,,,72.0,220.0,,,,,Bradenton,FL,USA,2020,4033247
Dalton,Danny,Boston College,TE,15.0,4,,,76.0,255.0,,,,,Marshfield,MA,USA,2020,4033745
Gellerstedt,Alex,Virginia,OT,,4,,,79.0,320.0,,,,,Dublin,OH,USA,2020,4033747
Lumor,Elorm,Rutgers,DL,23.0,4,,,75.0,241.0,,,,,Piscataway,NJ,USA,2020,4033798
McGriff,M.J.,Akron,WR,80.0,4,,,68.0,190.0,,,,,Vero Beach,FL,USA,2020,4033803
McCourt,James,Illinois,PK,17.0,4,,,73.0,215.0,,,,,Parkland,FL,USA,2020,4033806
Bobak,Christian,Illinois,DB,29.0,4,,,72.0,195.0,,,,,Hinsdale,IL,USA,2020,4033810
Hansen,Jake,Illinois,LB,35.0,4,,,73.0,230.0,,,,,Tarpon Springs,FL,USA,2020,4033812
Mills,Sean,Toledo,LS,58.0,4,,,74.0,220.0,,,,,Metuchen,NJ,USA,2020,4033815
Lee,Darta,UTEP,OL,76.0,4,,,75.0,315.0,,,,,Fresno,TX,USA,2020,4033816
Cerny,Jake,Illinois,OL,73.0,4,,,77.0,300.0,,,,,Traverse City,MI,USA,2020,4033818
Frazier,Cedric,Campbell,WR,81.0,2020,,,73.0,210.0,,,,,Miami,FL,USA,2020,4034006
Turner,Elijah,Clemson,S,38.0,4,,,71.0,190.0,,,,,Pickens,SC,USA,2020,4034028
Ferguson,Chris,Liberty,QB,14.0,4,,,75.0,230.0,,,,,Fort Washington,PA,USA,2020,4034303
Mack,Joshua,Liberty,RB,8.0,4,,,71.0,200.0,,,,,Pittsford,NY,USA,2020,4034306
Collins,Mike,Rice,QB,4.0,4,,,77.0,217.0,,,,,New Canaan,CT,USA,2020,4034332
Hollinquest,Kohl,USC,TE,88.0,4,,,76.0,240.0,,,,,Granada Hills,CA,USA,2020,4034342
Lowe,Damon,Western Kentucky,LB,52.0,4,,,73.0,230.0,,,,,Louisville,KY,USA,2020,4034459
Davis,Clay,Western Kentucky,LB,30.0,4,,,74.0,230.0,,,,,Louisville,KY,USA,2020,4034581
Marshall,TD,UAB,CB,8.0,4,,,72.0,195.0,,,,,Birmingham,AL,USA,2020,4034606
Ratzlaff,Ben,Houston Christian,WR,,2020,,,,,,,,,,,,2020,4034675
Durr,Coney,Minnesota,DB,16.0,4,,,70.0,200.0,,,,,Baton Rouge,LA,USA,2020,4034769
Geary,Clay,Minnesota,WR,18.0,4,,,70.0,200.0,,,,,Lakeville,MN,USA,2020,4034770
Green,Seth,Minnesota,TE,17.0,4,,,76.0,240.0,,,,,Woodbury,MN,USA,2020,4034772
Howard,Phillip,Minnesota,DB,2.0,4,,,71.0,195.0,,,,,Minneapolis,MN,USA,2020,4034776
Kieft,Ko,Minnesota,TE,42.0,4,,,77.0,265.0,,,,,Sioux Center,IA,USA,2020,4034779
Olson,Conner,Minnesota,OL,64.0,4,,,77.0,310.0,,,,,Monticello,MN,USA,2020,4034784
Schlueter,Sam,Minnesota,OL,70.0,4,,,78.0,325.0,,,,,Victoria,MN,USA,2020,4034786
Swenson,Calvin,Minnesota,DB,1.0,4,,,73.0,215.0,,,,,Kaukauna,WI,USA,2020,4034787
Thomas,Kiondre,Kansas State,DB,3.0,4,,,72.0,186.0,,,,,Fort Smith,AR,USA,2020,4034788
Bootle,Dicaprio,Nebraska,CB,7.0,4,,,70.0,195.0,,,,,Miami,FL,USA,2020,4034835
Butler,Tony,Kent State,CB,24.0,4,,,74.0,214.0,,,,,Lakewood,OH,USA,2020,4034838
Chaffin,Ty,Nebraska,WR,45.0,4,,,77.0,215.0,,,,,Burwell,NE,USA,2020,4034839
Dismuke,Marquel,Nebraska,S,9.0,4,,,74.0,215.0,,,,,Compton,CA,USA,2020,4034840
Domann,JoJo,Nebraska,LB,13.0,4,,,73.0,230.0,,,,,Colorado Springs,CO,USA,2020,4034841
Farniok,Matt,Nebraska,OL,71.0,4,,,78.0,330.0,,,,,Sioux Falls,SD,USA,2020,4034843
Hohenstein,Branden,Abilene Christian,TE,,4,,,76.0,230.0,,,,,Jackson,NE,USA,2020,4034847
Lightbourn,Caleb,Oregon State,P,30.0,4,,,75.0,231.0,,,,,Washougal,WA,USA,2020,4034854
Miller,Collin,Nebraska,LB,31.0,4,,,75.0,240.0,,,,,Fishers,IN,USA,2020,4034856
O'Brien,Patrick,Colorado State,QB,10.0,4,,,77.0,245.0,,,,,San Juan Capistrano,CA,USA,2020,4034857
Spielman,JD,TCU,WR,10.0,4,,,69.0,173.0,,,,,Eden Prairie,MN,USA,2020,4034860
Stille,Ben,Nebraska,DL,95.0,4,,,77.0,295.0,,,,,Ashland,NE,USA,2020,4034861
Stoll,Jack,Nebraska,TE,86.0,4,,,76.0,260.0,,,,,Lone Tree,CO,USA,2020,4034862
Sullivan,Eli,Nebraska,S,30.0,4,,,74.0,215.0,,,,,Longmont,CO,USA,2020,4034864
Wilson,Boe,Nebraska,OL,56.0,4,,,75.0,305.0,,,,,Lee's Summit,MO,USA,2020,4034865
Trask,Kyle,Florida,QB,11.0,4,,,77.0,240.0,,,,,Manvel,TX,USA,2020,4034946
McWilliams,C.J.,Florida,DB,12.0,4,,,71.0,184.0,,,,,Miami,FL,USA,2020,4034947
Franks,Feleipe,Arkansas,QB,13.0,4,,,78.0,228.0,,,,,Crawfordville,FL,USA,2020,4034948
Burnett,McArthur,South Florida,DB,21.0,4,,,69.0,190.0,,,,,Pahokee,FL,USA,2020,4034951
Lenton,Quincy,Florida,DB,1.0,4,,,73.0,200.0,,,,,Meridian,MS,USA,2020,4034954
Taylor,Jeawon,Florida,DB,29.0,4,,,73.0,206.0,,,,,Montgomery,AL,USA,2020,4034955
Smith,Jordan,UAB,LB,22.0,3,,,79.0,255.0,,,,,Lithonia,GA,USA,2020,4034957
Thomas,Will,Florida,LB,46.0,4,,,70.0,239.0,,,,,Hampstead,NC,USA,2020,4034958
Moon,Jeremiah,Florida,LB,7.0,4,,,77.0,250.0,,,,,Hoover,AL,USA,2020,4034959
Heggie,Brett,Florida,OL,61.0,4,,,77.0,321.0,,,,,Mount Dora,FL,USA,2020,4034960
Forsythe,Stone,Florida,OL,72.0,4,,,81.0,312.0,,,,,Winter Garden,FL,USA,2020,4034962
Wells,Rick,Florida,WR,12.0,4,,,73.0,202.0,,,,,Jacksonville,FL,USA,2020,4034963
Clayton,Antonneous,Georgia Tech,DL,9.0,4,,,75.0,270.0,,,,,Vienna,GA,USA,2020,4034965
Cleveland,Ben,Georgia,OL,74.0,4,,,78.0,335.0,,,,,Toccoa,GA,USA,2020,4035002
Manac,Chauncey,Louisiana,LB,17.0,4,,,75.0,251.0,,,,,Fargo,GA,USA,2020,4035011
Rochester,Julian,Georgia,DL,92.0,4,,,77.0,300.0,,,,,Mableton,GA,USA,2020,4035016
Bannerman,Jaylin,Utah State,DE,45.0,4,,,77.0,240.0,,,,,Pickerington,OH,USA,2020,4035039
Cross,Ja'Quize,Akron,DL,91.0,4,,,76.0,300.0,,,,,New Market,AL,USA,2020,4035046
Fortner,Luke,Kentucky,G,79.0,4,,,78.0,300.0,,,,,Sylvania,OH,USA,2020,4035048
Hoak,Gunnar,Ohio State,QB,12.0,4,,,76.0,215.0,,,,,Dublin,OH,USA,2020,4035051
Jackson,Drake,Kentucky,C,52.0,4,,,74.0,292.0,,,,,Versailles,KY,USA,2020,4035054
Johnson,Zach,Kentucky,DB,28.0,4,,,70.0,193.0,,,,,Cincinnati,OH,USA,2020,4035055
Looney,Kordell,Kentucky,DE,59.0,4,,,75.0,290.0,,,,,Springfield,OH,USA,2020,4035058
McKinniss,Grant,Missouri,P,19.0,4,,,72.0,201.0,,,,,Findlay,OH,USA,2020,4035059
Rigg,Justin,Kentucky,TE,83.0,4,,,78.0,263.0,,,,,Springboro,OH,USA,2020,4035065
Robinson,Davonte,Kentucky,DB,9.0,4,,,74.0,213.0,,,,,Lexington,KY,USA,2020,4035066
Schlegel,Drew,California,FB,47.0,4,,,71.0,225.0,,,,,Parker,CO,USA,2020,4035070
Walder,Roland,Bowling Green,DL,9.0,4,,,75.0,250.0,,,,,Dayton,OH,USA,2020,4035075
Watson,Jamar,Kentucky,LB,31.0,4,,,75.0,244.0,,,,,Forestville,MD,USA,2020,4035076
Young,Landon,Kentucky,OT,67.0,4,,,79.0,321.0,,,,,Lexington,KY,USA,2020,4035079
Wilson,Micah,Missouri,WR,2.0,4,,,74.0,202.0,,,,,Tulsa,OK,USA,2020,4035100
Holmes,Christian,Oklahoma State,CB,,4,,,73.0,205.0,,,,,Leland,MS,USA,2020,4035105
Downing,Dawson,Missouri,RB,28.0,4,,,71.0,221.0,,,,,Mission,KS,USA,2020,4035106
Baldwin,Trey,Louisiana Tech,LB,3.0,4,,,74.0,233.0,,,,,Houston,TX,USA,2020,4035108
Utsey,Markell,Missouri,DL,98.0,4,,,76.0,295.0,,,,,Little Rock,AR,USA,2020,4035110
Scales,Brendan,Missouri,TE,89.0,4,,,76.0,255.0,,,,,Wildwood,MO,USA,2020,4035116
Williams,Tre,Missouri,DL,55.0,4,,,77.0,260.0,,,,,Columbia,MO,USA,2020,4035117
Guarantano,Jarrett,Tennessee,QB,18.0,4,,,76.0,230.0,,,,,Lodi,NJ,USA,2020,4035167
Williams,Latrell,South Florida,WR,8.0,4,,,71.0,188.0,,,,,Lake City,FL,USA,2020,4035169
Fils-aime,Carlin,Tennessee,RB,27.0,4,,,71.0,185.0,,,,,Naples,FL,USA,2020,4035175
Buchanan,Baylen,Tennessee,DB,,4,,,71.0,186.0,,,,,Lawrenceville,GA,USA,2020,4035176
Blakely,Ja'Quain,Tennessee,DL,48.0,4,,,74.0,285.0,,,,,Moultrie,GA,USA,2020,4035178
Tatum,Marcus,UCF,OL,68.0,4,,,78.0,315.0,,,,,Daytona Beach,FL,USA,2020,4035181
Johnson,Ryan,Georgia Tech,OL,70.0,4,,,78.0,325.0,,,,,Brentwood,TN,USA,2020,4035182
Pope,Austin,Tennessee,TE,81.0,4,,,76.0,235.0,,,,,Knoxville,TN,USA,2020,4035183
Johnson,Brandon,Tennessee,WR,3.0,4,,,74.0,195.0,,,,,Fort Lauderdale,FL,USA,2020,4035198
Starkel,Nick,San José State,QB,17.0,4,,,75.0,214.0,,,,,Argyle,TX,USA,2020,4035225
Okeke,Ikenna,Texas A&M,LB,20.0,4,,,75.0,225.0,,,,,Smyrna,TN,USA,2020,4035227
Hansford,Aaron,Texas A&M,LB,33.0,4,,,75.0,245.0,,,,,Washington,DC,USA,2020,4035228
Chattman,Clifford,Texas A&M,S,4.0,4,,,77.0,195.0,,,,,New Orleans,LA,USA,2020,4035230
Fuller,Travon,Texas A&M,CB,2.0,4,,,73.0,180.0,,,,,Athens,TX,USA,2020,4035234
Sanders,AJ,Texas A&M,RB,17.0,4,,,70.0,205.0,,,,,The Woodlands,TX,USA,2020,4035235
Riethman,Drew,Texas A&M,PK,38.0,4,,,72.0,215.0,,,,,Fort Worth,TX,USA,2020,4035240
Anderson,Riley,Texas A&M,OL,51.0,4,,,77.0,290.0,,,,,Mineola,TX,USA,2020,4035244
Magee II,Keeath,Texas A&M,LB,26.0,4,,,72.0,240.0,,,,,Houston,TX,USA,2020,4035248
White,Braden,Texas A&M,LB,12.0,4,,,71.0,220.0,,,,,Florence,AL,USA,2020,4035249
Baldree,Cagan,Texas A&M,FB,43.0,4,,,76.0,250.0,,,,,Carthage,TX,USA,2020,4035250
Diesch,Kellen,Arizona State,OL,74.0,4,,,79.0,300.0,,,,,Trophy Club,TX,USA,2020,4035251
McCollum,Ryan,Texas A&M,OL,77.0,4,,,77.0,300.0,,,,,Spring,TX,USA,2020,4035253
Birchmeier,Drew,Vanderbilt,OL,57.0,4,,,76.0,300.0,,,,,Midlothian,VA,USA,2020,4035269
Cochran,Devin,Georgia Tech,OL,77.0,4,,,79.0,320.0,,,,,Norcross,GA,USA,2020,4035270
Coppet,Frank,Vanderbilt,S,2.0,4,,,71.0,192.0,,,,,Fort Lauderdale,FL,USA,2020,4035272
Hamilton,Elijah,Vanderbilt,DB,,4,,,74.0,205.0,,,,,Roswell,GA,USA,2020,4035273
Hebert,Kenny,Vanderbilt,LB,18.0,4,,,76.0,231.0,,,,,New Orleans,LA,USA,2020,4035274
Loy,Sam,Arkansas,P,42.0,4,,,73.0,188.0,,,,,San Clemente,CA,USA,2020,4035278
Mintze,Andre,Vanderbilt,LB,48.0,4,,,75.0,246.0,,,,,Philadelphia,PA,USA,2020,4035279
Sa'o,Josiah,Charlotte,DL,57.0,4,,,74.0,295.0,,,,,San Diego,CA,USA,2020,4035281
Tidd,Cameron,Vanderbilt,DL,90.0,4,,,75.0,295.0,,,,,Greenwood,IN,USA,2020,4035283
Wakefield,Jamauri,Vanderbilt,RB,32.0,4,,,73.0,223.0,,,,,Jacksonville,FL,USA,2020,4035284
Winrow,Jackson,Vanderbilt,WR,13.0,4,,,73.0,213.0,,,,,Shawnee,OK,USA,2020,4035288
Eisworth,Greg,Iowa State,DB,12.0,4,,,72.0,205.0,,,,,Grand Prairie,TX,USA,2020,4035289
Evans,Donta,Ole Miss,LB,35.0,4,,,74.0,235.0,,,,,Lawrenceville,GA,USA,2020,4035293
Wiley,Charles,UTSA,LB,96.0,4,,,74.0,245.0,,,,,Stockbridge,GA,USA,2020,4035300
Brown,Anthony,Oregon,QB,13.0,4,,,74.0,226.0,,,,,Cliffwood,NJ,USA,2020,4035312
McStravick,Christian,Rice,WR,86.0,4,,,75.0,200.0,,,,,Katy,TX,USA,2020,4035315
White,Kobay,Boston College,WR,5.0,4,,,71.0,198.0,,,,,Harrisburg,PA,USA,2020,4035319
Tucky,Ethan,Cincinnati,DT,19.0,4,,,74.0,245.0,,,,,Delaware,OH,USA,2020,4035325
Johnson,Elijah,Colorado State,OL,53.0,3,,,78.0,315.0,,,,,Severn,MD,USA,2020,4035330
Korutz,Adam,Colorado State,OL,52.0,4,,,74.0,295.0,,,,,Johnson City,NY,USA,2020,4035338
Palmer,Mike,Boston College,DB,18.0,4,,,73.0,200.0,,,,,Endwell,NY,USA,2020,4035342
Lamot,John,Boston College,LB,28.0,4,,,72.0,230.0,,,,,Graham,NC,USA,2020,4035344
Barlow,Brandon,Boston College,DL,44.0,4,,,76.0,258.0,,,,,Cohoes,NY,USA,2020,4035352
Richardson,Max,Boston College,LB,14.0,4,,,72.0,230.0,,,,,Duluth,GA,USA,2020,4035356
Marten,Ray,Boston College,TE,86.0,4,,,75.0,250.0,,,,,Belle Harbor,NY,USA,2020,4035362
Morais,Bryce,Boston College,DL,90.0,4,,,76.0,252.0,,,,,Grayson,GA,USA,2020,4035363
Carlson,Grant,Boston College,P,95.0,4,,,71.0,190.0,,,,,Missouri City,TX,USA,2020,4035364
Charles,Korey,Mississippi State,CB,16.0,4,,,70.0,185.0,,,,,Miami,FL,USA,2020,4035367
Morgan,C.J.,Mississippi State,S,29.0,4,,,72.0,205.0,,,,,Bossier City,LA,USA,2020,4035368
Thompson,Erroll,Mississippi State,LB,40.0,4,,,73.0,250.0,,,,,Florence,AL,USA,2020,4035371
Spencer,Marquiss,Mississippi State,DE,42.0,4,,,76.0,300.0,,,,,Greenwood,MS,USA,2020,4035372
Reese,Stewart,Florida,OL,51.0,4,,,78.0,350.0,,,,,Fort Pierce,FL,USA,2020,4035374
Jones,Kobe,Mississippi State,DE,52.0,4,,,76.0,260.0,,,,,Starkville,MS,USA,2020,4035375
Eiland,Greg,Mississippi State,OL,55.0,4,,,80.0,335.0,,,,,Philadelphia,MS,USA,2020,4035376
Roberson,Christian,Charlotte,TE,80.0,4,,,77.0,245.0,,,,,Powder Springs,GA,USA,2020,4035378
Jones,Dontea,Mississippi State,WR,84.0,4,,,76.0,230.0,,,,,McCool,MS,USA,2020,4035380
Mitchell,Osirus,Mississippi State,WR,5.0,4,,,77.0,210.0,,,,,Sarasota,FL,USA,2020,4035386
Todd,Reggie,Troy,WR,2.0,4,,,77.0,215.0,,,,,Mobile,AL,USA,2020,4035387
Atkinson,Jared,Baylor,WR,16.0,4,,,75.0,210.0,,,,,Mesquite,TX,USA,2020,4035390
Jones,Will,SMU,DT,95.0,4,,,73.0,300.0,,,,,Plano,TX,USA,2020,4035397
McVea,Jairon,Baylor,S,42.0,4,,,69.0,185.0,,,,,Richmond,TX,USA,2020,4035401
Rodoni,Thor,Baylor,LS,47.0,4,,,74.0,225.0,,,,,Los Banos,CA,USA,2020,4035406
Smith,Zach,Tulsa,QB,11.0,4,,,75.0,227.0,,,,,Grandview,TX,USA,2020,4035409
Texada,Raleigh,Baylor,CB,3.0,4,,,70.0,188.0,,,,,Frisco,TX,USA,2020,4035410
Williams,Deonte,Florida State,DE,42.0,4,,,73.0,222.0,,,,,Plano,TX,USA,2020,4035412
Anderson,Dee,Oklahoma State,WR,11.0,4,,,78.0,229.0,,,,,DeSoto,TX,USA,2020,4035427
Monroe,Eric,LSU,DB,11.0,4,,,71.0,205.0,,,,,Houston,TX,USA,2020,4035438
Monroe,Eric,Texas Tech,DB,11.0,4,,,71.0,205.0,,,,,Houston,TX,USA,2020,4035438
Lewis,Cameron,LSU,S,31.0,4,,,73.0,195.0,,,,,Monroe,LA,USA,2020,4035440
Culp,Connor,Nebraska,PK,33.0,4,,,70.0,190.0,,,,,Phoenix,AZ,USA,2020,4035441
Thornton,Ray,LSU,LB,46.0,4,,,75.0,242.0,,,,,Killeen,TX,USA,2020,4035442
Campbell,Donavaughn,Louisiana Tech,OL,77.0,4,,,77.0,353.0,,,,,Ponchatoula,LA,USA,2020,4035446
Pettigrew,Jamal,LSU,TE,80.0,4,,,79.0,254.0,,,,,New Orleans,LA,USA,2020,4035449
Martin Jr.,Sci,Missouri,LB,49.0,4,,,75.0,250.0,,,,,New Orleans,LA,USA,2020,4035451
Anthony,Andre,LSU,LB,3.0,4,,,75.0,255.0,,,,,New Orleans,LA,USA,2020,4035453
Logan,Glen,LSU,DE,97.0,4,,,75.0,339.0,,,,,Kenner,LA,USA,2020,4035455
Smith,Shaq,Maryland,LB,1.0,4,,,74.0,245.0,,,,,Baltimore,MD,USA,2020,4035459
Cooper,Zerrick,Jacksonville State,QB,6.0,2020,,,74.0,220.0,,,,,Jonesboro,GA,USA,2020,4035460
Powell,Cornell,Clemson,WR,17.0,4,,,72.0,210.0,,,,,Greenville,NC,USA,2020,4035465
Chase,T.J.,Florida Atlantic,WR,8.0,4,,,73.0,185.0,,,,,Plant City,FL,USA,2020,4035466
Kelly,Xavier,Arkansas,DL,97.0,4,,,77.0,311.0,,,,,Wichita,KS,USA,2020,4035467
Turner,Nolan,Clemson,S,24.0,4,,,73.0,205.0,,,,,Vestavia Hills,AL,USA,2020,4035468
Chalk,J.C.,Clemson,TE,25.0,4,,,75.0,255.0,,,,,Argyle,TX,USA,2020,4035469
Skalski,James,Clemson,LB,47.0,4,,,72.0,240.0,,,,,Sharpsburg,GA,USA,2020,4035472
Spiers,Will,Clemson,P,48.0,4,,,77.0,225.0,,,,,Cameron,SC,USA,2020,4035473
Stewart,Cade,Clemson,OL,62.0,4,,,75.0,305.0,,,,,Six Mile,SC,USA,2020,4035477
Pinckney,Nyles,Clemson,DL,5.0,4,,,73.0,290.0,,,,,Beaufort,SC,USA,2020,4035484
Upshaw,Regan,Clemson,DE,53.0,4,,,71.0,240.0,,,,,Bradenton,FL,USA,2020,4035487
Craig-Myers,Nate,Colorado State,WR,80.0,4,,,74.0,205.0,,,,,Dade City,FL,USA,2020,4035493
Stove,Eli,Auburn,WR,12.0,4,,,72.0,191.0,,,,,Niceville,FL,USA,2020,4035500
Broussard Jr.,John,Memphis,DB,9.0,4,,,72.0,190.0,,,,,Phenix City,AL,USA,2020,4035504
Moss,James Owens,Auburn,WR,35.0,4,,,70.0,191.0,,,,,Opelika,AL,USA,2020,4035508
Smith,Clarke,Auburn,LS,53.0,4,,,75.0,247.0,,,,,Leeds,AL,USA,2020,4035515
Sammons,Prince Micheal,Auburn,OL,72.0,4,,,79.0,307.0,,,,,Lagos,,Nigeria,2020,4035516
Allen,Chase,Iowa State,TE,11.0,4,,,79.0,250.0,,,,,Nixa,MO,USA,2020,4035526
White,Lawrence,Iowa State,DB,11.0,4,,,73.0,189.0,,,,,Bakersfield,CA,USA,2020,4035528
Hoover,Zach,Ohio State,P,29.0,4,,,74.0,200.0,,,,,Maumee,OH,USA,2020,4035529
Bailey,JaQuan,Iowa State,DE,3.0,4,,,74.0,261.0,,,,,Jacksonville,FL,USA,2020,4035531
Bailey,Joshua,Iowa State,DL,90.0,4,,,74.0,288.0,,,,,Jacksonville,FL,USA,2020,4035532
Azunna,Arnold,Iowa State,DB,4.0,4,,,73.0,199.0,,,,,Grand Prairie,TX,USA,2020,4035535
Nwangwu,Kene,Iowa State,RB,3.0,4,,,73.0,210.0,,,,,Frisco,TX,USA,2020,4035537
Juergensen,Noah,Iowa State,OL,62.0,4,,,76.0,309.0,,,,,Churdan,IA,USA,2020,4035549
Udeogu,Oge,Central Michigan,OL,70.0,4,,,75.0,313.0,,,,,Imo State,,Nigeria,2020,4035550
Foster,Sean,Iowa State,OL,75.0,4,,,80.0,325.0,,,,,Mundelein,IL,USA,2020,4035551
Akers,Landen,Iowa State,WR,82.0,4,,,73.0,191.0,,,,,Cedar Rapids,IA,USA,2020,4035554
Soehner,Dylan,Iowa State,TE,89.0,4,,,79.0,272.0,,,,,Prairie Grove,AR,USA,2020,4035559
Rivera,Joe,Iowa State,P,7.0,4,,,74.0,200.0,,,,,Grinnell,IA,USA,2020,4035563
Edwards,Deon,Arkansas,LB,22.0,4,,,73.0,220.0,,,,,Clermont,FL,USA,2020,4035570
Enlow,Tobias,Central Arkansas,WR,86.0,2,,,74.0,207.0,,,,,North Little Rock,AR,USA,2020,4035571
Gunter,Grayson,Southern Miss,TE,89.0,4,,,77.0,247.0,,,,,Madison,MS,USA,2020,4035573
Hale,Elias,Arkansas,DL,92.0,4,,,76.0,251.0,,,,,Fayetteville,AR,USA,2020,4035574
Hammonds,T.J.,Arkansas,RB,41.0,4,,,70.0,190.0,,,,,Little Rock,AR,USA,2020,4035576
Jean-Baptiste,Alexy,Florida International,DL,6.0,4,,,75.0,245.0,,,,,Pompano Beach,FL,USA,2020,4035581
Jones,Jordan,Cincinnati,WR,1.0,4,,,74.0,197.0,,,,,Smackover,AR,USA,2020,4035583
Lindsey,Jack,Arkansas,QB,18.0,4,,,74.0,206.0,,,,,Fayetteville,AR,USA,2020,4035588
Marshall,Jonathan,Arkansas,DL,42.0,4,,,75.0,317.0,,,,,Shepherd,TX,USA,2020,4035590
Morgan,Grant,Arkansas,LB,31.0,4,,,71.0,230.0,,,,,Greenwood,AR,USA,2020,4035592
Smith,Micahh,Arkansas,DB,3.0,4,,,72.0,207.0,,,,,Marshall,TX,USA,2020,4035597
Robinson,Janarius,Florida State,DE,11.0,4,,,77.0,260.0,,,,,Panama City,FL,USA,2020,4035604
Becker III,Carlos,Florida State,DB,15.0,4,,,74.0,195.0,,,,,Kissimmee,FL,USA,2020,4035605
Tyler,Logan,Arizona State,P,17.0,4,,,72.0,210.0,,,,,Nixa,MO,USA,2020,4035606
Johnson,Baveon,Florida State,OL,51.0,4,,,75.0,329.0,,,,,Lakeland,FL,USA,2020,4035620
Rice,Emmett,Florida State,LB,1.0,4,,,74.0,227.0,,,,,Miami Gardens,FL,USA,2020,4035621
Boselli,Andrew,Florida State,OL,60.0,4,,,77.0,344.0,,,,,Jacksonville,FL,USA,2020,4035622
Dickerson,Landon,Alabama,OL,69.0,4,,,78.0,325.0,,,,,Hickory,NC,USA,2020,4035624
Ball,Josh,Marshall,OL,79.0,4,,,80.0,309.0,,,,,Fredericksburg,VA,USA,2020,4035626
Smith,Aidan,Northwestern,QB,11.0,4,,,74.0,215.0,,,,,Fort Wayne,IN,USA,2020,4035633
Whillock,Travis,Northwestern,DB,7.0,4,,,73.0,200.0,,,,,Katy,TX,USA,2020,4035637
Brown,Jesse,Northwestern,RB,36.0,4,,,71.0,210.0,,,,,Lilburn,GA,USA,2020,4035638
Fisher,Paddy,Northwestern,LB,42.0,4,,,76.0,246.0,,,,,Katy,TX,USA,2020,4035641
Gillikin,Tyler,Northwestern,LS,43.0,4,,,74.0,217.0,,,,,Atlanta,GA,USA,2020,4035642
Urban,Nik,Northwestern,OL,66.0,4,,,75.0,305.0,,,,,Willoughby,OH,USA,2020,4035648
Vogel,Gunnar,Northwestern,OL,73.0,4,,,78.0,300.0,,,,,Columbus,OH,USA,2020,4035649
Chiaokhiao-Bowman,Ramaud,Northwestern,WR,81.0,4,,,74.0,203.0,,,,,Minneapolis,MN,USA,2020,4035651
