Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Shirey,Fred,Nebraska,5,32,1938,LT,,,,,,,1938.0,1941.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Merlin,Ed,Vanderbilt,5,33,1938,LG,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Midler,Lou,Minnesota,5,34,1938,LG,,,,,,,1938.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Babartsky,Al,Fordham,5,35,1938,LT,,,,,,,1938.0,1945.0,0.0,0.0,5.0,0.0,NFL,,,,,False
Bershak,Andy,North Carolina,5,36,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Sweeney,Chuck,Notre Dame,5,37,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Konemann,Marion (Dutch),Georgia Tech,5,38,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Price,Dave,Mississippi St.,5,39,1938,C,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Zarnas,Gust,Ohio St.,5,40,1938,LG,,,,,,,1938.0,1940.0,0.0,1.0,0.0,0.0,NFL,,,,,False
Hamilton,Ray,Arkansas,6,41,1938,TE,,,,,6-5,252.0,1938.0,1947.0,0.0,0.0,3.0,0.0,NFL,,,,,False
Ramsey,Red,Texas Tech,6,42,1938,TE,,,,,,,1938.0,1945.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Schwartz,Perry,California,6,43,1938,TE,,,,,,,1938.0,1946.0,2.0,4.0,5.0,0.0,NFL,,,,,False
Platukis,George,Duquesne,6,44,1938,TE,,,,,,,1938.0,1942.0,0.0,0.0,3.0,0.0,NFL,,,,,False
Brunansky,Joe,Duke,6,45,1938,LT,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Schleckman,Karl,Utah,6,46,1938,LT,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Uram,Andy,Minnesota,6,47,1938,HB,,,,,,,1938.0,1943.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Souchak,Frank,Pittsburgh,6,48,1938,TE,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Dohrmann,Elmer,Nebraska,6,49,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Masterson,Bob,Miami (FL),6,50,1938,TE,,,,,,,1938.0,1946.0,0.0,1.0,5.0,0.0,NFL,,,,,False
Chesbro,Red,Colgate,7,51,1938,LG,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Lannon,Bob,Iowa,7,52,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Monsky,Leroy,Alabama,7,53,1938,LG,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
King,Ray,Minnesota,7,54,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Cherry,Ed,Hardin-Simmons,7,55,1938,FB,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Szakash,Paul,Montana,7,56,1938,TE,,,,,,,1938.0,1942.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Kovatch,Johnny,Northwestern,7,57,1938,TE,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Moan,Kelly,West Virginia,7,58,1938,HB,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Young,Roy,Texas A&M,7,59,1938,LT,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Ramsey,Frank,Oregon St.,7,60,1938,LT,,,,,,,1938.0,1945.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Mayberry,Walt (Tiger),Florida,8,61,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Woltman,Clem,Purdue,8,62,1938,LT,,,,,,,1938.0,1940.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Noyes,Len,Montana,8,63,1938,LG,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Burnette,Tom,North Carolina,8,64,1938,FB,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Lavington,Leon,Colorado,8,65,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Nardi,Dick,Ohio St.,8,66,1938,HB,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Ragazzo,Phil,Case Western Reserve,8,67,1938,LT,,,,,,,1938.0,1947.0,0.0,0.0,3.0,0.0,NFL,,,,,False
Doyle,Ted,Nebraska,8,68,1938,LT,,,,,,,1938.0,1945.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Hartman,Bill,Georgia,8,69,1938,HB,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Sims,Fletcher,Georgia Tech,8,70,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Ream,Charles,Ohio St.,9,71,1938,LT,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Kolberg,Elmer,Oregon St.,9,72,1938,HB,,,,,,,1938.0,1941.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Stringham,John,BYU,9,73,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
McDonough,Paul,Utah,9,74,1938,TE,,,,,,,1938.0,1941.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Dougherty,Phil,Santa Clara,9,75,1938,C,,,,,,,1938.0,1938.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Sirtosky,Jim,Indiana,9,76,1938,LG,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Howell,John,Nebraska,9,77,1938,HB,,,,,6-0,210.0,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,"North Platte, Nebraska",,,False
Mellus,John,Villanova,9,78,1938,LT,,,,,,,1938.0,1949.0,1.0,2.0,5.0,0.0,NFL,,,,,False
Parks,Mickey,Oklahoma,9,79,1938,C,,,,,,,1938.0,1946.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Schwarz,Alex,San Francisco,9,80,1938,LT,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Maras,Joe,Duquesne,10,81,1938,C,,,,,,,1938.0,1940.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Kriel,Emmett,Baylor,10,82,1938,LG,,,,,,,1938.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Sivell,Jim,Auburn,10,83,1938,LG,,,,,,,1938.0,1946.0,0.0,1.0,5.0,0.0,NFL,,,,,False
McCarty,Pat,Notre Dame,10,84,1938,C,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Sloan,Dwight,Arkansas,10,85,1938,HB,,,,,,,1938.0,1940.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Wolf,Ralph,Ohio St.,10,86,1938,C,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Barnhart,Frank,Northern Colorado,10,87,1938,LG,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Grimstead,Bob,Washington St.,10,88,1938,LT,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Abbitt,Jack,Elon,10,89,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Weger,John,Butler,10,90,1938,LT,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Hoptowit,Al,Washington St.,11,91,1938,LT,,,,,,,1938.0,1945.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Hinkle,Carl,Vanderbilt,11,92,1938,C,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Druze,Johnny,Fordham,11,93,1938,TE,,,,,,,1938.0,1938.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Krause,Bill,Baldwin Wallace,11,94,1938,LG,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Kenderdine,Bob,Indiana,11,95,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Douglass,Clarence,Kansas,11,96,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Tinsley,Pete,Georgia,11,97,1938,LG,,,,,,,1938.0,1945.0,0.0,1.0,3.0,0.0,NFL,,,,,False
Oldershaw,Doug,UC Santa Barbara,11,98,1938,LG,,,,,,,1938.0,1941.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Johnston,Dick,Washington,11,99,1938,TE,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Mickovsky,Ray,Case Western Reserve,11,100,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Spadaccini,Vic,Minnesota,12,101,1938,HB,,,,,,,1938.0,1940.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Michelosen,Johnny,Pittsburgh,12,102,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Mark,Lou,North Carolina St.,12,103,1938,C,,,,,,,1938.0,1945.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Kuharich,Joe,Notre Dame,12,104,1938,LG,,,,,,,1938.0,1945.0,1.0,1.0,3.0,0.0,NFL,,,,,False
Mautner,Bob,Holy Cross,12,105,1938,C,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Frank,Clint,Yale,12,106,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Falkenstein,Tony,St. Mary's (CA),12,107,1938,FB,,,,,,,1938.0,1944.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Hackney,Elmore,Duke,12,108,1938,HB,,,,,,,1938.0,,0.0,0.0,0.0,,NFL,,,,,False
Bartos,Hank,North Carolina,12,109,1938,LG,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Dreher,Fred,Denver,12,110,1938,TE,,,,,,,1938.0,1938.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Conti,Enio,Fordham,UD,UD,1938,G,,,,,,,,,,1.0,,,,,,,,
Cope,Frank,Santa Clara,UD,UD,1938,T,,,,,,,,,,1.0,,,,,,,,
Mulleneaux,Carl,Utah State,UD,UD,1938,E,,,,,,,,,,,,,,,,,,
Ray,Baby,Vanderbilt,UD,UD,1938,T,,,,,,,,,,1.0,,,,,,,,
Wilkin,Willie,Saint Mary's (CA),UD,UD,1938,OT,,,,,,,,,,1.0,,,,,,,,
Aldrich,Ki,TCU,1,1,1939,C,,,,,,,1939.0,1947.0,0.0,2.0,6.0,0.0,NFL,,,,,False
Luckman,Sid,Columbia,1,2,1939,QB,10829.0,,,plpo_legends_LuckmanSid,,,1939.0,1950.0,5.0,3.0,10.0,0.0,NFL,,,,,True
Hall,Parker,Mississippi,1,3,1939,HB,,,,,,,1939.0,1946.0,1.0,1.0,4.0,0.0,NFL,,,,,False
O'Brien,Davey,TCU,1,4,1939,QB,,,,,,,1939.0,1940.0,0.0,1.0,2.0,0.0,NFL,,,,,False
MacLeod,Bob,Dartmouth,1,5,1939,HB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Osmanski,Bill,Holy Cross,1,6,1939,FB,,,,,,,1939.0,1947.0,1.0,3.0,2.0,0.0,NFL,,,,,False
Pingel,Johnny,Michigan St.,1,7,1939,HB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Hale,I.B.,TCU,1,8,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Buhler,Larry,Minnesota,1,9,1939,HB,,,,,,,1939.0,1941.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Nielsen,Walt,Arizona,1,10,1939,FB,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Manders,Pug,Drake,2,11,1939,FB,,,,,,,1939.0,1947.0,1.0,3.0,7.0,0.0,NFL,,,,,False
Goldberg,Marshall,Pittsburgh,2,12,1939,HB,,,,,,,1939.0,1948.0,0.0,0.0,6.0,0.0,NFL,,,,,False
Smith,Gaylon,Rhodes,2,13,1939,FB,,,,,,,1939.0,1946.0,0.0,0.0,3.0,0.0,NFL,,,,,False
Newton,Chuck,Washington,2,14,1939,FB,,,,,,,1939.0,1940.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Haak,Bob,Indiana,2,15,1939,LG,,,,,,,1939.0,1939.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Wolff,Alvord,Santa Clara,3,16,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Patterson,Billy,Baylor,3,17,1939,HB,,,,,,,1939.0,1940.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Tarbox,Elmer,Texas Tech,3,18,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Mihal,Joe,Purdue,3,19,1939,LT,,,,,,,1939.0,1947.0,0.0,2.0,0.0,0.0,NFL,,,,,False
Young,Waddy,Oklahoma,3,20,1939,TE,,,,,,,1939.0,1940.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Wysocki,John,Villanova,3,21,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Weiss,Howie,Wisconsin,3,22,1939,FB,,,,,,,1939.0,1940.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Holm,Charley,Alabama,3,23,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Brock,Charley,Nebraska,3,24,1939,C,,,,,,,1939.0,1947.0,1.0,3.0,7.0,0.0,NFL,,,,,False
Chickerneo,John,Pittsburgh,3,25,1939,HB,,,,,,,1939.0,1942.0,0.0,0.0,0.0,0.0,NFL,,,,,False
McCullough,Hugh,Oklahoma,4,26,1939,HB,,,,,,,1939.0,1945.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Stebbins,Hal (Curly),Pittsburgh,4,27,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Garard,Wally,,4,28,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Dewell,Billy,SMU,4,29,1939,TE,,,,,,,1939.0,1949.0,0.0,1.0,6.0,0.0,NFL,,,,,False
Bottari,Vic,California,4,30,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Daddio,Bill,Pittsburgh,5,31,1939,TE,,,,,,,1939.0,1946.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Wheeler,Ernie,North Dakota St.,5,32,1939,CB,,,,,,,1939.0,1942.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Gatto,Eddie,LSU,5,33,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Coston,Zed,Texas A&M,5,34,1939,C,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Kinnison,Jack,Missouri,5,35,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Delaney,Joe,Holy Cross,5,36,1939,LT,,,,,5-10,184.0,1939.0,,0.0,0.0,0.0,,NFL,,"Henderson, Texas",,,False
Maronic,Steve,North Carolina,5,37,1939,LT,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Todd,Dick,Texas A&M,5,38,1939,HB,,,,,,,1939.0,1948.0,0.0,2.0,2.0,0.0,NFL,,,,,False
Hovland,Lynn,Wisconsin,5,39,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Willis,Don,Clemson,5,40,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Boyd,Sam,Baylor,6,41,1939,TE,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Faust,George,Minnesota,6,42,1939,FB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
McGarry,Barney,Utah,6,43,1939,LG,,,,,,,1939.0,1942.0,0.0,0.0,3.0,0.0,NFL,,,,,False
Schuehle,Jake,Rice,6,44,1939,HB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Janiak,Len,Ohio,6,45,1939,HB,,,,,,,1939.0,1942.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Beinor,Ed,Notre Dame,6,46,1939,LT,,,,,,,1939.0,1942.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Wendlick,Joe,Oregon St.,6,47,1939,TE,,,,,,,1939.0,1941.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Anderson,Dave,California,6,48,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Craig,Larry,South Carolina,6,49,1939,QB,,,,,,,1939.0,1949.0,0.0,3.0,9.0,0.0,NFL,,,,,False
Ginney,Jerry,Santa Clara,6,50,1939,LG,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Dwyer,Bill,New Mexico,7,51,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Palumbo,Eddie,Detroit Mercy,7,52,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Dowd,Jerry,St. Mary's (CA),7,53,1939,C,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Ippolito,Tony,Purdue,7,54,1939,LG,,,,,,,1939.0,1943.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Schoenbaum,Alex,Ohio St.,7,55,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Heileman,Charles,Iowa St.,7,56,1939,TE,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Tully,Darrell,Texas A&M-Commerce,7,57,1939,HB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Lumpkin,Quinton,Georgia,7,58,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Twedell,Frank,Minnesota,7,59,1939,LG,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Woodell,Lloyd,Arkansas,7,60,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Nelson,Ole,Michigan St.,8,61,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Hinkebein,Sherm,Kentucky,8,62,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Brunner,Warren (Bronco),Tulane,8,63,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Somers,George,La Salle,8,64,1939,LT,,,,,,,1939.0,1942.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Hill,Dan (Tiger),Duke,8,65,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Dannies,Bob,Pittsburgh,8,66,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Trzuskowski,Dick,Idaho,8,67,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Russell,Bo,Auburn,8,68,1939,LT,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Kell,Paul,Notre Dame,8,69,1939,LT,,,,,,,1939.0,1940.0,0.0,1.0,0.0,0.0,NFL,,,,,False
Zagar,Pete,Stanford,8,70,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Brown,Earl,Notre Dame,9,71,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Petro,Steve,Pittsburgh,9,72,1939,LG,,,,,,,1939.0,1941.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Bostick,Lew,Alabama,9,73,1939,LG,,,,,,,1939.0,1942.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Britt,Rankin,Texas A&M,9,74,1939,TE,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Kline,Forrest,TCU,9,75,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Bray,Ray,North Carolina,9,76,1939,LG,,,,,,,1939.0,1952.0,0.0,4.0,8.0,0.0,NFL,,,,,False
Callihan,Bill,Nebraska,9,77,1939,HB,,,,,,,1939.0,1945.0,0.0,0.0,4.0,0.0,NFL,,,,,False
Moore,Wilbur,Minnesota,9,78,1939,HB,,,,,,,1939.0,1946.0,0.0,1.0,3.0,0.0,NFL,,,,,False
Hall,Johnny,TCU,9,79,1939,HB,,,,,,,1939.0,1943.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Mills,Bob,Nebraska,9,80,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Lee,Jack,Carnegie Mellon,10,81,1939,FB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Crowder,Earl,Oklahoma,10,82,1939,FB,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Petrick,Frank,Indiana,10,83,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
McKeever,Bill,Cornell,10,84,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Bradley,Kimble,Mississippi,10,85,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Wood,Walt,Tennessee,10,86,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
George,Ray,USC,10,87,1939,LT,,,,,,,1939.0,1940.0,0.0,1.0,1.0,0.0,NFL,,,,,False
Johnston,Jimmy,Washington,10,88,1939,HB,,,,,,,1939.0,1946.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Gavre,Vince,Wisconsin,10,89,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Roberts,Tom,DePaul,10,90,1939,LT,,,,,,,1939.0,1945.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Wyatt,Bowden,Tennessee,11,91,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Tomasetti,Lou,Bucknell,11,92,1939,FB,,,,,,,1939.0,1949.0,0.0,0.0,4.0,0.0,NFL,,,,,False
Roth,Sid,Cornell,11,93,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Humphrey,Paul,Purdue,11,94,1939,C,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Lenc,George,Augustana (IL),11,95,1939,TE,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Braga,Al,San Francisco,11,96,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Calvelli,Tony,Stanford,11,97,1939,C,,,,,,,1939.0,1947.0,0.0,0.0,1.0,0.0,NFL,,,,,False
German,Jimmy,Centre,11,98,1939,HB,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Sprague,Charley,SMU,11,99,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Miller,Merl,Washington,11,100,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Cochran,Denny,St. Louis,12,101,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Thomas,Jim,Oklahoma,12,102,1939,LG,,,,,,,1939.0,1940.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Adams,Chet,Ohio,12,103,1939,LT,,,,,,,1939.0,1950.0,0.0,2.0,4.0,0.0,NFL,,,,,False
Kraynick,Jack,North Carolina,12,104,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Heikkinen,Ralph,Michigan,12,105,1939,LG,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Roise,Hal,Idaho,12,106,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Coughlan,Jim,Santa Clara,12,107,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
O'Mara,Bob,Duke,12,108,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Kaplanoff,Carl,Ohio St.,12,109,1939,LG,,,,,,,1939.0,1939.0,0.0,0.0,1.0,0.0,NFL,,,,,False
Schroeder,Bruno,Texas A&M,12,110,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Sabados,Andy,The Citadel,13,111,1939,LG,,,,,,,1939.0,1940.0,0.0,0.0,2.0,0.0,NFL,,,,,False
Hoffman,Fabian,Pittsburgh,13,112,1939,TE,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Hitt,Joel,Mississippi Col.,13,113,1939,TE,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
White,Allie,TCU,13,114,1939,LG,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Gembis,George,,13,115,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Bock,Ed,Iowa St.,13,116,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Hutchins,Prescott,Oregon St.,13,117,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Slivinski,Steve,Washington,13,118,1939,LG,,,,,,,1939.0,1943.0,0.0,1.0,3.0,0.0,NFL,,,,,False
Elmer,Dan,Minnesota,13,119,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Aills,Sam,Centenary,13,120,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Clary,Ed,South Carolina,14,121,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Miatovich,Blase,San Francisco,14,122,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Ryland,John,UCLA,14,123,1939,C,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Aleskus,Joe,Ohio St.,14,124,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Carnelly,Ray,Carnegie Mellon,14,125,1939,HB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Stolfa,Anton,Luther,14,126,1939,QB,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Means,Art,Washington,14,127,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Hoffman,Bob,USC,14,128,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Badgett,Bill,Georgia,14,129,1939,LT,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Watson,George,North Carolina,14,130,1939,HB,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Clarke,Russ,Santa Clara,15,131,1939,LG,,,,,,,1939.0,,0.0,0.0,0.0,,NFL,,,,,False
Tosi,John,Niagara,15,132,1939,C,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
Friend,Ben,LSU,15,133,1939,LT,,,,,,,1939.0,1939.0,0.0,0.0,0.0,0.0,NFL,,,,,False
